Region No,Group No,Action 1,Action 2,Action 3,Action 4,Action 5,Action to Next Point
22,107,-1,-1,1,2,2,1
22,108,-1,1,2,2,1,-2
22,109,1,2,2,1,-2,-2
22,110,2,2,1,-2,-2,-2
22,111,2,1,-2,-2,-2,-2
22,112,1,-2,-2,-2,-2,2
22,113,-2,-2,-2,-2,2,2
22,114,-2,-2,-2,2,2,2
22,115,-2,-2,2,2,2,1
22,116,-2,2,2,2,1,0
22,117,2,2,2,1,0,-1
22,118,2,2,1,0,-1,-1
22,119,2,1,0,-1,-1,0
22,120,1,0,-1,-1,0,-1
22,121,0,-1,-1,0,-1,-2
22,122,-1,-1,0,-1,-2,-2
22,123,-1,0,-1,-2,-2,-3
22,124,0,-1,-2,-2,-3,1
22,125,-1,-2,-2,-3,1,-3
22,126,-2,-2,-3,1,-3,0
22,127,-2,-3,1,-3,0,-2
22,128,-3,1,-3,0,-2,-2
22,129,1,-3,0,-2,-2,2
22,130,-3,0,-2,-2,2,2
22,131,0,-2,-2,2,2,2
22,132,-2,-2,2,2,2,2
22,133,-2,2,2,2,2,-2
22,134,2,2,2,2,-2,-2
22,135,2,2,2,-2,-2,-2
22,136,2,2,-2,-2,-2,-2
22,137,2,-2,-2,-2,-2,-2
22,138,-2,-2,-2,-2,-2,-2
22,139,-2,-2,-2,-2,-2,2
22,140,-2,-2,-2,-2,2,0
22,141,-2,-2,-2,2,0,0
22,142,-2,-2,2,0,0,2
22,143,-2,2,0,0,2,2
22,144,2,0,0,2,2,-2
22,145,0,0,2,2,-2,3
22,146,0,2,2,-2,3,-2
22,147,2,2,-2,3,-2,2
22,148,2,-2,3,-2,2,0
22,149,-2,3,-2,2,0,2
22,150,3,-2,2,0,2,2
22,151,-2,2,0,2,2,2
22,152,2,0,2,2,2,-2
22,153,0,2,2,2,-2,3
22,154,2,2,2,-2,3,-2
22,155,2,2,-2,3,-2,-1
22,156,2,-2,3,-2,-1,-1
22,157,-2,3,-2,-1,-1,-2
22,158,3,-2,-1,-1,-2,-2
22,159,-2,-1,-1,-2,-2,-2
22,160,-1,-1,-2,-2,-2,0
22,161,-1,-2,-2,-2,0,1
22,162,-2,-2,-2,0,1,0
22,163,-2,-2,0,1,0,2
22,164,-2,0,1,0,2,0
22,165,0,1,0,2,0,-2
22,166,1,0,2,0,-2,-2
22,167,0,2,0,-2,-2,2
22,168,2,0,-2,-2,2,3
22,169,0,-2,-2,2,3,2
22,170,-2,-2,2,3,2,2
22,171,-2,2,3,2,2,2
22,172,2,3,2,2,2,1
22,173,3,2,2,2,1,-2
22,174,2,2,2,1,-2,-2
22,175,2,2,1,-2,-2,-2
22,176,2,1,-2,-2,-2,-2
22,177,1,-2,-2,-2,-2,2
22,178,-2,-2,-2,-2,2,-3
22,179,-2,-2,-2,2,-3,2
22,180,-2,-2,2,-3,2,1
22,181,-2,2,-3,2,1,1
22,182,2,-3,2,1,1,-2
22,183,-3,2,1,1,-2,0
22,184,2,1,1,-2,0,-3
22,185,1,1,-2,0,-3,-1
22,186,1,-2,0,-3,-1,-2
22,187,-2,0,-3,-1,-2,-2
22,188,0,-3,-1,-2,-2,-1
22,189,-3,-1,-2,-2,-1,-1
22,190,-1,-2,-2,-1,-1,0
22,191,-2,-2,-1,-1,0,-1
22,192,-2,-1,-1,0,-1,2
22,193,-1,-1,0,-1,2,1
22,194,-1,0,-1,2,1,-2
22,195,0,-1,2,1,-2,-2
22,196,-1,2,1,-2,-2,-2
22,197,2,1,-2,-2,-2,-2
22,198,1,-2,-2,-2,-2,2
22,199,-2,-2,-2,-2,2,1
22,200,-2,-2,-2,2,1,0
22,201,-2,-2,2,1,0,0
22,202,-2,2,1,0,0,2
22,203,2,1,0,0,2,2
22,204,1,0,0,2,2,2
22,205,0,0,2,2,2,2
22,206,0,2,2,2,2,2
22,207,2,2,2,2,2,2
22,208,2,2,2,2,2,1
22,209,2,2,2,2,1,-2
22,210,2,2,2,1,-2,-2
22,211,2,2,1,-2,-2,-1
22,212,2,1,-2,-2,-1,0
22,213,1,-2,-2,-1,0,-2
22,214,-2,-2,-1,0,-2,1
22,215,-2,-1,0,-2,1,-3
22,216,-1,0,-2,1,-3,2
22,217,0,-2,1,-3,2,1
22,218,-2,1,-3,2,1,0
22,219,1,-3,2,1,0,-1
22,220,-3,2,1,0,-1,-2
22,221,2,1,0,-1,-2,-2
22,222,1,0,-1,-2,-2,-2
22,223,0,-1,-2,-2,-2,-2
22,224,-1,-2,-2,-2,-2,-2
22,225,-2,-2,-2,-2,-2,-2
22,226,-2,-2,-2,-2,-2,-1
22,227,-2,-2,-2,-2,-1,0
22,228,-2,-2,-2,-1,0,1
22,229,-2,-2,-1,0,1,0
22,230,-2,-1,0,1,0,-1
22,231,-1,0,1,0,-1,2
22,232,0,1,0,-1,2,2
22,233,1,0,-1,2,2,2
22,234,0,-1,2,2,2,2
22,235,-1,2,2,2,2,2
22,236,2,2,2,2,2,0
22,237,2,2,2,2,0,2
22,238,2,2,2,0,2,-1
22,239,2,2,0,2,-1,3
22,240,2,0,2,-1,3,-1
22,241,0,2,-1,3,-1,2
22,242,2,-1,3,-1,2,-1
22,243,-1,3,-1,2,-1,0
22,244,3,-1,2,-1,0,-2
22,245,-1,2,-1,0,-2,-2
22,246,2,-1,0,-2,-2,0
22,247,-1,0,-2,-2,0,-3
22,248,0,-2,-2,0,-3,2
22,249,-2,-2,0,-3,2,-2
22,250,-2,0,-3,2,-2,-1
22,251,0,-3,2,-2,-1,-1
22,252,-3,2,-2,-1,-1,-2
22,253,2,-2,-1,-1,-2,-2
23,1,-1,3,-2,1,2,-2
23,2,3,-2,1,2,-2,-1
23,3,-2,1,2,-2,-1,2
23,4,1,2,-2,-1,2,1
23,5,2,-2,-1,2,1,0
23,6,-2,-1,2,1,0,-2
23,7,-1,2,1,0,-2,-1
23,8,2,1,0,-2,-1,2
23,9,1,0,-2,-1,2,2
23,10,0,-2,-1,2,2,2
23,11,-2,-1,2,2,2,2
23,12,-1,2,2,2,2,2
23,13,2,2,2,2,2,1
23,14,2,2,2,2,1,-2
23,15,2,2,2,1,-2,-2
23,16,2,2,1,-2,-2,1
23,17,2,1,-2,-2,1,1
23,18,1,-2,-2,1,1,-2
23,19,-2,-2,1,1,-2,0
23,20,-2,1,1,-2,0,-3
23,21,1,1,-2,0,-3,0
23,22,1,-2,0,-3,0,-2
23,23,-2,0,-3,0,-2,1
23,24,0,-3,0,-2,1,1
23,25,-3,0,-2,1,1,-2
23,26,0,-2,1,1,-2,0
23,27,-2,1,1,-2,0,-2
23,28,1,1,-2,0,-2,2
23,29,1,-2,0,-2,2,1
23,30,-2,0,-2,2,1,2
23,31,0,-2,2,1,2,-1
23,32,-2,2,1,2,-1,2
23,33,2,1,2,-1,2,-1
23,34,1,2,-1,2,-1,0
23,35,2,-1,2,-1,0,0
23,36,-1,2,-1,0,0,2
23,37,2,-1,0,0,2,1
23,38,-1,0,0,2,1,1
23,39,0,0,2,1,1,-1
23,40,0,2,1,1,-1,-2
23,41,2,1,1,-1,-2,-2
23,42,1,1,-1,-2,-2,-2
23,43,1,-1,-2,-2,-2,-2
23,44,-1,-2,-2,-2,-2,-2
23,45,-2,-2,-2,-2,-2,2
23,46,-2,-2,-2,-2,2,2
23,47,-2,-2,-2,2,2,2
23,48,-2,-2,2,2,2,2
23,49,-2,2,2,2,2,2
23,50,2,2,2,2,2,2
23,51,2,2,2,2,2,-2
23,52,2,2,2,2,-2,-2
23,53,2,2,2,-2,-2,-2
23,54,2,2,-2,-2,-2,-1
23,55,2,-2,-2,-2,-1,2
23,56,-2,-2,-2,-1,2,-1
23,57,-2,-2,-1,2,-1,-1
23,58,-2,-1,2,-1,-1,-2
23,59,-1,2,-1,-1,-2,0
23,60,2,-1,-1,-2,0,2
23,61,-1,-1,-2,0,2,2
23,62,-1,-2,0,2,2,2
23,63,-2,0,2,2,2,-2
23,64,0,2,2,2,-2,-1
23,65,2,2,2,-2,-1,-1
23,66,2,2,-2,-1,-1,2
23,67,2,-2,-1,-1,2,2
23,68,-2,-1,-1,2,2,2
23,69,-1,-1,2,2,2,2
23,70,-1,2,2,2,2,-1
23,71,2,2,2,2,-1,3
23,72,2,2,2,-1,3,-2
23,73,2,2,-1,3,-2,0
23,74,2,-1,3,-2,0,-1
23,75,-1,3,-2,0,-1,2
23,76,3,-2,0,-1,2,2
23,77,-2,0,-1,2,2,2
23,78,0,-1,2,2,2,2
23,79,-1,2,2,2,2,3
23,80,2,2,2,2,3,-2
23,81,2,2,2,3,-2,3
23,82,2,2,3,-2,3,-1
23,83,2,3,-2,3,-1,2
23,84,3,-2,3,-1,2,2
23,85,-2,3,-1,2,2,2
23,86,3,-1,2,2,2,2
23,87,-1,2,2,2,2,-1
23,88,2,2,2,2,-1,3
23,89,2,2,2,-1,3,-2
23,90,2,2,-1,3,-2,1
23,91,2,-1,3,-2,1,0
23,92,-1,3,-2,1,0,1
23,93,3,-2,1,0,1,-2
23,94,-2,1,0,1,-2,-1
23,95,1,0,1,-2,-1,-2
23,96,0,1,-2,-1,-2,-1
23,97,1,-2,-1,-2,-1,-2
23,98,-2,-1,-2,-1,-2,-2
23,99,-1,-2,-1,-2,-2,-2
23,100,-2,-1,-2,-2,-2,1
23,101,-1,-2,-2,-2,1,2
23,102,-2,-2,-2,1,2,2
23,103,-2,-2,1,2,2,0
23,104,-2,1,2,2,0,2
23,105,1,2,2,0,2,-2
23,106,2,2,0,2,-2,0
23,107,2,0,2,-2,0,-3
23,108,0,2,-2,0,-3,-1
23,109,2,-2,0,-3,-1,-2
23,110,-2,0,-3,-1,-2,-1
23,111,0,-3,-1,-2,-1,1
23,112,-3,-1,-2,-1,1,2
23,113,-1,-2,-1,1,2,2
23,114,-2,-1,1,2,2,-2
23,115,-1,1,2,2,-2,-1
23,116,1,2,2,-2,-1,-2
23,117,2,2,-2,-1,-2,-2
23,118,2,-2,-1,-2,-2,-2
23,119,-2,-1,-2,-2,-2,-2
23,120,-1,-2,-2,-2,-2,-2
23,121,-2,-2,-2,-2,-2,-2
23,122,-2,-2,-2,-2,-2,-1
23,123,-2,-2,-2,-2,-1,2
23,124,-2,-2,-2,-1,2,-2
23,125,-2,-2,-1,2,-2,3
23,126,-2,-1,2,-2,3,-2
23,127,-1,2,-2,3,-2,-2
23,128,2,-2,3,-2,-2,-2
23,129,-2,3,-2,-2,-2,2
23,130,3,-2,-2,-2,2,0
23,131,-2,-2,-2,2,0,-2
23,132,-2,-2,2,0,-2,-1
23,133,-2,2,0,-2,-1,-2
23,134,2,0,-2,-1,-2,-2
23,135,0,-2,-1,-2,-2,-2
23,136,-2,-1,-2,-2,-2,0
23,137,-1,-2,-2,-2,0,0
23,138,-2,-2,-2,0,0,3
23,139,-2,-2,0,0,3,-2
23,140,-2,0,0,3,-2,-1
23,141,0,0,3,-2,-1,-2
23,142,0,3,-2,-1,-2,2
23,143,3,-2,-1,-2,2,2
23,144,-2,-1,-2,2,2,2
23,145,-1,-2,2,2,2,2
23,146,-2,2,2,2,2,2
23,147,2,2,2,2,2,2
23,148,2,2,2,2,2,3
23,149,2,2,2,2,3,2
23,150,2,2,2,3,2,2
23,151,2,2,3,2,2,1
23,152,2,3,2,2,1,-2
23,153,3,2,2,1,-2,-2
23,154,2,2,1,-2,-2,-2
23,155,2,1,-2,-2,-2,0
23,156,1,-2,-2,-2,0,1
23,157,-2,-2,-2,0,1,0
23,158,-2,-2,0,1,0,-2
23,159,-2,0,1,0,-2,-2
23,160,0,1,0,-2,-2,0
23,161,1,0,-2,-2,0,2
23,162,0,-2,-2,0,2,-1
23,163,-2,-2,0,2,-1,-1
23,164,-2,0,2,-1,-1,1
23,165,0,2,-1,-1,1,1
23,166,2,-1,-1,1,1,2
23,167,-1,-1,1,1,2,2
23,168,-1,1,1,2,2,2
23,169,1,1,2,2,2,0
23,170,1,2,2,2,0,-2
23,171,2,2,2,0,-2,1
23,172,2,2,0,-2,1,-3
23,173,2,0,-2,1,-3,0
23,174,0,-2,1,-3,0,-2
23,175,-2,1,-3,0,-2,-1
23,176,1,-3,0,-2,-1,2
23,177,-3,0,-2,-1,2,2
23,178,0,-2,-1,2,2,2
23,179,-2,-1,2,2,2,2
23,180,-1,2,2,2,2,-1
23,181,2,2,2,2,-1,2
23,182,2,2,2,-1,2,2
23,183,2,2,-1,2,2,2
23,184,2,-1,2,2,2,2
23,185,-1,2,2,2,2,2
23,186,2,2,2,2,2,-2
23,187,2,2,2,2,-2,2
23,188,2,2,2,-2,2,-3
23,189,2,2,-2,2,-3,2
23,190,2,-2,2,-3,2,2
23,191,-2,2,-3,2,2,2
23,192,2,-3,2,2,2,0
23,193,-3,2,2,2,0,-2
23,194,2,2,2,0,-2,-2
23,195,2,2,0,-2,-2,-2
23,196,2,0,-2,-2,-2,-2
23,197,0,-2,-2,-2,-2,-2
23,198,-2,-2,-2,-2,-2,-2
23,199,-2,-2,-2,-2,-2,-1
23,200,-2,-2,-2,-2,-1,2
23,201,-2,-2,-2,-1,2,2
23,202,-2,-2,-1,2,2,2
23,203,-2,-1,2,2,2,2
23,204,-1,2,2,2,2,2
23,205,2,2,2,2,2,-1
23,206,2,2,2,2,-1,0
23,207,2,2,2,-1,0,2
23,208,2,2,-1,0,2,-1
23,209,2,-1,0,2,-1,3
23,210,-1,0,2,-1,3,-2
23,211,0,2,-1,3,-2,2
23,212,2,-1,3,-2,2,1
23,213,-1,3,-2,2,1,-1
23,214,3,-2,2,1,-1,-2
23,215,-2,2,1,-1,-2,0
23,216,2,1,-1,-2,0,1
23,217,1,-1,-2,0,1,1
23,218,-1,-2,0,1,1,1
23,219,-2,0,1,1,1,0
23,220,0,1,1,1,0,-2
23,221,1,1,1,0,-2,-2
23,222,1,1,0,-2,-2,-2
23,223,1,0,-2,-2,-2,-2
23,224,0,-2,-2,-2,-2,2
23,225,-2,-2,-2,-2,2,2
23,226,-2,-2,-2,2,2,2
23,227,-2,-2,2,2,2,-1
23,228,-2,2,2,2,-1,3
23,229,2,2,2,-1,3,2
23,230,2,2,-1,3,2,2
23,231,2,-1,3,2,2,1
23,232,-1,3,2,2,1,3
23,233,3,2,2,1,3,2
23,234,2,2,1,3,2,2
23,235,2,1,3,2,2,2
23,236,1,3,2,2,2,-2
23,237,3,2,2,2,-2,-2
23,238,2,2,2,-2,-2,-1
23,239,2,2,-2,-2,-1,-2
23,240,2,-2,-2,-1,-2,-1
23,241,-2,-2,-1,-2,-1,-1
23,242,-2,-1,-2,-1,-1,2
23,243,-1,-2,-1,-1,2,-2
23,244,-2,-1,-1,2,-2,-2
23,245,-1,-1,2,-2,-2,-2
23,246,-1,2,-2,-2,-2,2
23,247,2,-2,-2,-2,2,2
23,248,-2,-2,-2,2,2,0
23,249,-2,-2,2,2,0,-1
23,250,-2,2,2,0,-1,-1
23,251,2,2,0,-1,-1,-1
23,252,2,0,-1,-1,-1,-1
23,253,0,-1,-1,-1,-1,0
24,1,-1,2,-3,2,-1,1
24,2,2,-3,2,-1,1,2
24,3,-3,2,-1,1,2,-2
24,4,2,-1,1,2,-2,3
24,5,-1,1,2,-2,3,-2
24,6,1,2,-2,3,-2,2
24,7,2,-2,3,-2,2,2
24,8,-2,3,-2,2,2,2
24,9,3,-2,2,2,2,2
24,10,-2,2,2,2,2,2
24,11,2,2,2,2,2,-2
24,12,2,2,2,2,-2,-2
24,13,2,2,2,-2,-2,-2
24,14,2,2,-2,-2,-2,-2
24,15,2,-2,-2,-2,-2,-2
24,16,-2,-2,-2,-2,-2,-2
24,17,-2,-2,-2,-2,-2,2
24,18,-2,-2,-2,-2,2,2
24,19,-2,-2,-2,2,2,0
24,20,-2,-2,2,2,0,-1
24,21,-2,2,2,0,-1,1
24,22,2,2,0,-1,1,-2
24,23,2,0,-1,1,-2,-2
24,24,0,-1,1,-2,-2,-2
24,25,-1,1,-2,-2,-2,-2
24,26,1,-2,-2,-2,-2,-2
24,27,-2,-2,-2,-2,-2,2
24,28,-2,-2,-2,-2,2,1
24,29,-2,-2,-2,2,1,-2
24,30,-2,-2,2,1,-2,1
24,31,-2,2,1,-2,1,0
24,32,2,1,-2,1,0,1
24,33,1,-2,1,0,1,2
24,34,-2,1,0,1,2,2
24,35,1,0,1,2,2,2
24,36,0,1,2,2,2,0
24,37,1,2,2,2,0,-2
24,38,2,2,2,0,-2,2
24,39,2,2,0,-2,2,-3
24,40,2,0,-2,2,-3,-1
24,41,0,-2,2,-3,-1,-2
24,42,-2,2,-3,-1,-2,0
24,43,2,-3,-1,-2,0,2
24,44,-3,-1,-2,0,2,-1
24,45,-1,-2,0,2,-1,1
24,46,-2,0,2,-1,1,0
24,47,0,2,-1,1,0,2
24,48,2,-1,1,0,2,2
24,49,-1,1,0,2,2,2
24,50,1,0,2,2,2,2
24,51,0,2,2,2,2,2
24,52,2,2,2,2,2,2
24,53,2,2,2,2,2,2
24,54,2,2,2,2,2,2
24,55,2,2,2,2,2,2
24,56,2,2,2,2,2,2
24,57,2,2,2,2,2,1
24,58,2,2,2,2,1,0
24,59,2,2,2,1,0,2
24,60,2,2,1,0,2,2
24,61,2,1,0,2,2,2
24,62,1,0,2,2,2,1
24,63,0,2,2,2,1,-2
24,64,2,2,2,1,-2,-2
24,65,2,2,1,-2,-2,0
24,66,2,1,-2,-2,0,2
24,67,1,-2,-2,0,2,2
24,68,-2,-2,0,2,2,2
24,69,-2,0,2,2,2,2
24,70,0,2,2,2,2,-2
24,71,2,2,2,2,-2,3
24,72,2,2,2,-2,3,-2
24,73,2,2,-2,3,-2,-1
24,74,2,-2,3,-2,-1,-2
24,75,-2,3,-2,-1,-2,1
24,76,3,-2,-1,-2,1,1
24,77,-2,-1,-2,1,1,-2
24,78,-1,-2,1,1,-2,0
24,79,-2,1,1,-2,0,-1
24,80,1,1,-2,0,-1,1
24,81,1,-2,0,-1,1,-2
24,82,-2,0,-1,1,-2,-2
24,83,0,-1,1,-2,-2,-2
24,84,-1,1,-2,-2,-2,1
24,85,1,-2,-2,-2,1,1
24,86,-2,-2,-2,1,1,1
24,87,-2,-2,1,1,1,-2
24,88,-2,1,1,1,-2,-2
24,89,1,1,1,-2,-2,-2
24,90,1,1,-2,-2,-2,-1
24,91,1,-2,-2,-2,-1,-1
24,92,-2,-2,-2,-1,-1,-1
24,93,-2,-2,-1,-1,-1,-2
24,94,-2,-1,-1,-1,-2,-2
24,95,-1,-1,-1,-2,-2,0
24,96,-1,-1,-2,-2,0,2
24,97,-1,-2,-2,0,2,2
24,98,-2,-2,0,2,2,2
24,99,-2,0,2,2,2,1
24,100,0,2,2,2,1,-1
24,101,2,2,2,1,-1,-2
24,102,2,2,1,-1,-2,-2
24,103,2,1,-1,-2,-2,1
24,104,1,-1,-2,-2,1,2
24,105,-1,-2,-2,1,2,2
24,106,-2,-2,1,2,2,2
24,107,-2,1,2,2,2,-2
24,108,1,2,2,2,-2,-2
24,109,2,2,2,-2,-2,-2
24,110,2,2,-2,-2,-2,-2
24,111,2,-2,-2,-2,-2,-2
24,112,-2,-2,-2,-2,-2,0
24,113,-2,-2,-2,-2,0,1
24,114,-2,-2,-2,0,1,2
24,115,-2,-2,0,1,2,2
24,116,-2,0,1,2,2,2
24,117,0,1,2,2,2,2
24,118,1,2,2,2,2,2
24,119,2,2,2,2,2,2
24,120,2,2,2,2,2,2
24,121,2,2,2,2,2,2
24,122,2,2,2,2,2,1
24,123,2,2,2,2,1,2
24,124,2,2,2,1,2,2
24,125,2,2,1,2,2,2
24,126,2,1,2,2,2,2
24,127,1,2,2,2,2,1
24,128,2,2,2,2,1,0
24,129,2,2,2,1,0,1
24,130,2,2,1,0,1,2
24,131,2,1,0,1,2,2
24,132,1,0,1,2,2,2
24,133,0,1,2,2,2,2
24,134,1,2,2,2,2,2
24,135,2,2,2,2,2,2
24,136,2,2,2,2,2,2
24,137,2,2,2,2,2,2
24,138,2,2,2,2,2,2
24,139,2,2,2,2,2,2
24,140,2,2,2,2,2,2
24,141,2,2,2,2,2,2
24,142,2,2,2,2,2,-2
24,143,2,2,2,2,-2,-2
24,144,2,2,2,-2,-2,-2
24,145,2,2,-2,-2,-2,-2
24,146,2,-2,-2,-2,-2,-2
24,147,-2,-2,-2,-2,-2,-2
24,148,-2,-2,-2,-2,-2,0
24,149,-2,-2,-2,-2,0,0
24,150,-2,-2,-2,0,0,-2
24,151,-2,-2,0,0,-2,0
24,152,-2,0,0,-2,0,-1
24,153,0,0,-2,0,-1,-2
24,154,0,-2,0,-1,-2,1
24,155,-2,0,-1,-2,1,-3
24,156,0,-1,-2,1,-3,-2
24,157,-1,-2,1,-3,-2,-2
24,158,-2,1,-3,-2,-2,-2
24,159,1,-3,-2,-2,-2,-2
24,160,-3,-2,-2,-2,-2,1
24,161,-2,-2,-2,-2,1,2
24,162,-2,-2,-2,1,2,2
24,163,-2,-2,1,2,2,-2
24,164,-2,1,2,2,-2,3
24,165,1,2,2,-2,3,-2
24,166,2,2,-2,3,-2,-2
24,167,2,-2,3,-2,-2,1
24,168,-2,3,-2,-2,1,2
24,169,3,-2,-2,1,2,0
24,170,-2,-2,1,2,0,-1
24,171,-2,1,2,0,-1,1
24,172,1,2,0,-1,1,1
24,173,2,0,-1,1,1,2
24,174,0,-1,1,1,2,2
24,175,-1,1,1,2,2,2
24,176,1,1,2,2,2,2
24,177,1,2,2,2,2,-2
24,178,2,2,2,2,-2,2
24,179,2,2,2,-2,2,-3
24,180,2,2,-2,2,-3,2
24,181,2,-2,2,-3,2,-2
24,182,-2,2,-3,2,-2,2
24,183,2,-3,2,-2,2,2
24,184,-3,2,-2,2,2,2
24,185,2,-2,2,2,2,2
24,186,-2,2,2,2,2,2
24,187,2,2,2,2,2,2
24,188,2,2,2,2,2,-2
24,189,2,2,2,2,-2,3
24,190,2,2,2,-2,3,-2
24,191,2,2,-2,3,-2,-2
24,192,2,-2,3,-2,-2,0
24,193,-2,3,-2,-2,0,0
24,194,3,-2,-2,0,0,1
24,195,-2,-2,0,0,1,-2
24,196,-2,0,0,1,-2,1
24,197,0,0,1,-2,1,0
24,198,0,1,-2,1,0,1
24,199,1,-2,1,0,1,0
24,200,-2,1,0,1,0,-2
24,201,1,0,1,0,-2,1
24,202,0,1,0,-2,1,2
24,203,1,0,-2,1,2,2
24,204,0,-2,1,2,2,-2
24,205,-2,1,2,2,-2,1
24,206,1,2,2,-2,1,1
24,207,2,2,-2,1,1,2
24,208,2,-2,1,1,2,2
24,209,-2,1,1,2,2,2
24,210,1,1,2,2,2,-2
24,211,1,2,2,2,-2,3
24,212,2,2,2,-2,3,-2
24,213,2,2,-2,3,-2,2
24,214,2,-2,3,-2,2,2
24,215,-2,3,-2,2,2,2
24,216,3,-2,2,2,2,2
24,217,-2,2,2,2,2,2
24,218,2,2,2,2,2,-1
24,219,2,2,2,2,-1,1
24,220,2,2,2,-1,1,-3
24,221,2,2,-1,1,-3,2
24,222,2,-1,1,-3,2,-2
24,223,-1,1,-3,2,-2,-2
24,224,1,-3,2,-2,-2,-2
24,225,-3,2,-2,-2,-2,-1
24,226,2,-2,-2,-2,-1,2
24,227,-2,-2,-2,-1,2,2
24,228,-2,-2,-1,2,2,-2
24,229,-2,-1,2,2,-2,2
24,230,-1,2,2,-2,2,2
24,231,2,2,-2,2,2,2
24,232,2,-2,2,2,2,1
24,233,-2,2,2,2,1,-2
24,234,2,2,2,1,-2,-2
24,235,2,2,1,-2,-2,-1
24,236,2,1,-2,-2,-1,0
24,237,1,-2,-2,-1,0,-3
24,238,-2,-2,-1,0,-3,0
24,239,-2,-1,0,-3,0,2
24,240,-1,0,-3,0,2,2
24,241,0,-3,0,2,2,2
24,242,-3,0,2,2,2,-2
24,243,0,2,2,2,-2,-2
24,244,2,2,2,-2,-2,2
24,245,2,2,-2,-2,2,-3
24,246,2,-2,-2,2,-3,-2
24,247,-2,-2,2,-3,-2,2
24,248,-2,2,-3,-2,2,-3
24,249,2,-3,-2,2,-3,2
24,250,-3,-2,2,-3,2,0
24,251,-2,2,-3,2,0,0
24,252,2,-3,2,0,0,2
24,253,-3,2,0,0,2,2
24,254,2,0,0,2,2,2
25,1,0,-2,-1,1,-2,-2
25,2,-2,-1,1,-2,-2,-2
25,3,-1,1,-2,-2,-2,-1
25,4,1,-2,-2,-2,-1,2
25,5,-2,-2,-2,-1,2,1
25,6,-2,-2,-1,2,1,2
25,7,-2,-1,2,1,2,-2
25,8,-1,2,1,2,-2,-2
25,9,2,1,2,-2,-2,-2
25,10,1,2,-2,-2,-2,1
25,11,2,-2,-2,-2,1,2
25,12,-2,-2,-2,1,2,2
25,13,-2,-2,1,2,2,2
25,14,-2,1,2,2,2,2
25,15,1,2,2,2,2,2
25,16,2,2,2,2,2,2
25,17,2,2,2,2,2,-2
25,18,2,2,2,2,-2,-2
25,19,2,2,2,-2,-2,-2
25,20,2,2,-2,-2,-2,-2
25,21,2,-2,-2,-2,-2,-2
25,22,-2,-2,-2,-2,-2,-2
25,23,-2,-2,-2,-2,-2,-2
25,24,-2,-2,-2,-2,-2,1
25,25,-2,-2,-2,-2,1,2
25,26,-2,-2,-2,1,2,2
25,27,-2,-2,1,2,2,2
25,28,-2,1,2,2,2,-2
25,29,1,2,2,2,-2,-2
25,30,2,2,2,-2,-2,-2
25,31,2,2,-2,-2,-2,0
25,32,2,-2,-2,-2,0,2
25,33,-2,-2,-2,0,2,2
25,34,-2,-2,0,2,2,2
25,35,-2,0,2,2,2,2
25,36,0,2,2,2,2,2
25,37,2,2,2,2,2,2
25,38,2,2,2,2,2,1
25,39,2,2,2,2,1,0
25,40,2,2,2,1,0,2
25,41,2,2,1,0,2,2
25,42,2,1,0,2,2,2
25,43,1,0,2,2,2,2
25,44,0,2,2,2,2,2
25,45,2,2,2,2,2,0
25,46,2,2,2,2,0,2
25,47,2,2,2,0,2,2
25,48,2,2,0,2,2,-2
25,49,2,0,2,2,-2,-2
25,50,0,2,2,-2,-2,-2
25,51,2,2,-2,-2,-2,2
25,52,2,-2,-2,-2,2,-3
25,53,-2,-2,-2,2,-3,2
25,54,-2,-2,2,-3,2,2
25,55,-2,2,-3,2,2,2
25,56,2,-3,2,2,2,2
25,57,-3,2,2,2,2,1
25,58,2,2,2,2,1,-2
25,59,2,2,2,1,-2,-2
25,60,2,2,1,-2,-2,-2
25,61,2,1,-2,-2,-2,1
25,62,1,-2,-2,-2,1,2
25,63,-2,-2,-2,1,2,-1
25,64,-2,-2,1,2,-1,-2
25,65,-2,1,2,-1,-2,-2
25,66,1,2,-1,-2,-2,-2
25,67,2,-1,-2,-2,-2,0
25,68,-1,-2,-2,-2,0,2
25,69,-2,-2,-2,0,2,-2
25,70,-2,-2,0,2,-2,1
25,71,-2,0,2,-2,1,1
25,72,0,2,-2,1,1,2
25,73,2,-2,1,1,2,2
25,74,-2,1,1,2,2,2
25,75,1,1,2,2,2,-2
25,76,1,2,2,2,-2,-2
25,77,2,2,2,-2,-2,-1
25,78,2,2,-2,-2,-1,2
25,79,2,-2,-2,-1,2,1
25,80,-2,-2,-1,2,1,-2
25,81,-2,-1,2,1,-2,-2
25,82,-1,2,1,-2,-2,1
25,83,2,1,-2,-2,1,-2
25,84,1,-2,-2,1,-2,0
25,85,-2,-2,1,-2,0,-2
25,86,-2,1,-2,0,-2,-2
25,87,1,-2,0,-2,-2,-2
25,88,-2,0,-2,-2,-2,0
25,89,0,-2,-2,-2,0,-2
25,90,-2,-2,-2,0,-2,0
25,91,-2,-2,0,-2,0,-2
25,92,-2,0,-2,0,-2,1
25,93,0,-2,0,-2,1,2
25,94,-2,0,-2,1,2,2
25,95,0,-2,1,2,2,2
25,96,-2,1,2,2,2,2
25,97,1,2,2,2,2,2
25,98,2,2,2,2,2,2
25,99,2,2,2,2,2,0
