Region No,Group No,Action 1,Action 2,Action 3,Action 4,Action 5,Action 6,Action 7,Action to Next Point
20,220,-2,-2,-2,-2,-2,2,2,2
20,221,-2,-2,-2,-2,2,2,2,2
20,222,-2,-2,-2,2,2,2,2,2
20,223,-2,-2,2,2,2,2,2,2
20,224,-2,2,2,2,2,2,2,2
20,225,2,2,2,2,2,2,2,2
20,226,2,2,2,2,2,2,2,0
20,227,2,2,2,2,2,2,0,1
20,228,2,2,2,2,2,0,1,2
20,229,2,2,2,2,0,1,2,2
20,230,2,2,2,0,1,2,2,2
20,231,2,2,0,1,2,2,2,2
20,232,2,0,1,2,2,2,2,2
20,233,0,1,2,2,2,2,2,2
20,234,1,2,2,2,2,2,2,2
20,235,2,2,2,2,2,2,2,2
20,236,2,2,2,2,2,2,2,2
20,237,2,2,2,2,2,2,2,2
20,238,2,2,2,2,2,2,2,2
20,239,2,2,2,2,2,2,2,2
20,240,2,2,2,2,2,2,2,2
20,241,2,2,2,2,2,2,2,2
20,242,2,2,2,2,2,2,2,2
20,243,2,2,2,2,2,2,2,2
20,244,2,2,2,2,2,2,2,2
20,245,2,2,2,2,2,2,2,2
20,246,2,2,2,2,2,2,2,2
20,247,2,2,2,2,2,2,2,2
20,248,2,2,2,2,2,2,2,2
20,249,2,2,2,2,2,2,2,2
20,250,2,2,2,2,2,2,2,2
20,251,2,2,2,2,2,2,2,1
20,252,2,2,2,2,2,2,1,2
21,1,0,2,2,3,-1,2,2,2
21,2,2,2,3,-1,2,2,2,-2
21,3,2,3,-1,2,2,2,-2,-3
21,4,3,-1,2,2,2,-2,-3,-2
21,5,-1,2,2,2,-2,-3,-2,-2
21,6,2,2,2,-2,-3,-2,-2,2
21,7,2,2,-2,-3,-2,-2,2,3
21,8,2,-2,-3,-2,-2,2,3,-1
21,9,-2,-3,-2,-2,2,3,-1,-2
21,10,-3,-2,-2,2,3,-1,-2,-2
21,11,-2,-2,2,3,-1,-2,-2,-1
21,12,-2,2,3,-1,-2,-2,-1,-2
21,13,2,3,-1,-2,-2,-1,-2,1
21,14,3,-1,-2,-2,-1,-2,1,-2
21,15,-1,-2,-2,-1,-2,1,-2,2
21,16,-2,-2,-1,-2,1,-2,2,2
21,17,-2,-1,-2,1,-2,2,2,2
21,18,-1,-2,1,-2,2,2,2,2
21,19,-2,1,-2,2,2,2,2,2
21,20,1,-2,2,2,2,2,2,2
21,21,-2,2,2,2,2,2,2,3
21,22,2,2,2,2,2,2,3,-1
21,23,2,2,2,2,2,3,-1,2
21,24,2,2,2,2,3,-1,2,2
21,25,2,2,2,3,-1,2,2,2
21,26,2,2,3,-1,2,2,2,2
21,27,2,3,-1,2,2,2,2,2
21,28,3,-1,2,2,2,2,2,-2
21,29,-1,2,2,2,2,2,-2,-2
21,30,2,2,2,2,2,-2,-2,-2
21,31,2,2,2,2,-2,-2,-2,-2
21,32,2,2,2,-2,-2,-2,-2,-1
21,33,2,2,-2,-2,-2,-2,-1,-2
21,34,2,-2,-2,-2,-2,-1,-2,-2
21,35,-2,-2,-2,-2,-1,-2,-2,-2
21,36,-2,-2,-2,-1,-2,-2,-2,-2
21,37,-2,-2,-1,-2,-2,-2,-2,-3
21,38,-2,-1,-2,-2,-2,-2,-3,2
21,39,-1,-2,-2,-2,-2,-3,2,2
21,40,-2,-2,-2,-2,-3,2,2,2
21,41,-2,-2,-2,-3,2,2,2,-2
21,42,-2,-2,-3,2,2,2,-2,-3
21,43,-2,-3,2,2,2,-2,-3,-2
21,44,-3,2,2,2,-2,-3,-2,-2
21,45,2,2,2,-2,-3,-2,-2,2
21,46,2,2,-2,-3,-2,-2,2,2
21,47,2,-2,-3,-2,-2,2,2,2
21,48,-2,-3,-2,-2,2,2,2,2
21,49,-3,-2,-2,2,2,2,2,3
21,50,-2,-2,2,2,2,2,3,-2
21,51,-2,2,2,2,2,3,-2,1
21,52,2,2,2,2,3,-2,1,-2
21,53,2,2,2,3,-2,1,-2,-3
21,54,2,2,3,-2,1,-2,-3,2
21,55,2,3,-2,1,-2,-3,2,2
21,56,3,-2,1,-2,-3,2,2,2
21,57,-2,1,-2,-3,2,2,2,3
21,58,1,-2,-3,2,2,2,3,-2
21,59,-2,-3,2,2,2,3,-2,-2
21,60,-3,2,2,2,3,-2,-2,-2
21,61,2,2,2,3,-2,-2,-2,-2
21,62,2,2,3,-2,-2,-2,-2,1
21,63,2,3,-2,-2,-2,-2,1,1
21,64,3,-2,-2,-2,-2,1,1,-1
21,65,-2,-2,-2,-2,1,1,-1,-2
21,66,-2,-2,-2,1,1,-1,-2,-3
21,67,-2,-2,1,1,-1,-2,-3,-2
21,68,-2,1,1,-1,-2,-3,-2,-2
21,69,1,1,-1,-2,-3,-2,-2,2
21,70,1,-1,-2,-3,-2,-2,2,2
21,71,-1,-2,-3,-2,-2,2,2,-2
21,72,-2,-3,-2,-2,2,2,-2,-3
21,73,-3,-2,-2,2,2,-2,-3,1
21,74,-2,-2,2,2,-2,-3,1,2
21,75,-2,2,2,-2,-3,1,2,2
21,76,2,2,-2,-3,1,2,2,2
21,77,2,-2,-3,1,2,2,2,-1
21,78,-2,-3,1,2,2,2,-1,-2
21,79,-3,1,2,2,2,-1,-2,0
21,80,1,2,2,2,-1,-2,0,2
21,81,2,2,2,-1,-2,0,2,2
21,82,2,2,-1,-2,0,2,2,2
21,83,2,-1,-2,0,2,2,2,0
21,84,-1,-2,0,2,2,2,0,-2
21,85,-2,0,2,2,2,0,-2,-2
21,86,0,2,2,2,0,-2,-2,-2
21,87,2,2,2,0,-2,-2,-2,-2
21,88,2,2,0,-2,-2,-2,-2,-2
21,89,2,0,-2,-2,-2,-2,-2,-1
21,90,0,-2,-2,-2,-2,-2,-1,1
21,91,-2,-2,-2,-2,-2,-1,1,2
21,92,-2,-2,-2,-2,-1,1,2,2
21,93,-2,-2,-2,-1,1,2,2,2
21,94,-2,-2,-1,1,2,2,2,2
21,95,-2,-1,1,2,2,2,2,2
21,96,-1,1,2,2,2,2,2,2
21,97,1,2,2,2,2,2,2,3
21,98,2,2,2,2,2,2,3,2
21,99,2,2,2,2,2,3,2,2
21,100,2,2,2,2,3,2,2,1
21,101,2,2,2,3,2,2,1,1
21,102,2,2,3,2,2,1,1,2
21,103,2,3,2,2,1,1,2,-1
21,104,3,2,2,1,1,2,-1,-1
21,105,2,2,1,1,2,-1,-1,-1
21,106,2,1,1,2,-1,-1,-1,-2
21,107,1,1,2,-1,-1,-1,-2,-1
21,108,1,2,-1,-1,-1,-2,-1,-2
21,109,2,-1,-1,-1,-2,-1,-2,-2
21,110,-1,-1,-1,-2,-1,-2,-2,-1
21,111,-1,-1,-2,-1,-2,-2,-1,1
21,112,-1,-2,-1,-2,-2,-1,1,2
21,113,-2,-1,-2,-2,-1,1,2,2
21,114,-1,-2,-2,-1,1,2,2,2
21,115,-2,-2,-1,1,2,2,2,-2
21,116,-2,-1,1,2,2,2,-2,-2
21,117,-1,1,2,2,2,-2,-2,-2
21,118,1,2,2,2,-2,-2,-2,0
21,119,2,2,2,-2,-2,-2,0,1
21,120,2,2,-2,-2,-2,0,1,-2
21,121,2,-2,-2,-2,0,1,-2,-1
21,122,-2,-2,-2,0,1,-2,-1,-2
21,123,-2,-2,0,1,-2,-1,-2,2
21,124,-2,0,1,-2,-1,-2,2,2
21,125,0,1,-2,-1,-2,2,2,2
21,126,1,-2,-1,-2,2,2,2,2
21,127,-2,-1,-2,2,2,2,2,3
21,128,-1,-2,2,2,2,2,3,-2
21,129,-2,2,2,2,2,3,-2,1
21,130,2,2,2,2,3,-2,1,0
21,131,2,2,2,3,-2,1,0,1
21,132,2,2,3,-2,1,0,1,-2
21,133,2,3,-2,1,0,1,-2,2
21,134,3,-2,1,0,1,-2,2,2
21,135,-2,1,0,1,-2,2,2,1
21,136,1,0,1,-2,2,2,1,-2
21,137,0,1,-2,2,2,1,-2,-2
21,138,1,-2,2,2,1,-2,-2,-3
21,139,-2,2,2,1,-2,-2,-3,2
21,140,2,2,1,-2,-2,-3,2,1
21,141,2,1,-2,-2,-3,2,1,-2
21,142,1,-2,-2,-3,2,1,-2,-2
21,143,-2,-2,-3,2,1,-2,-2,-2
21,144,-2,-3,2,1,-2,-2,-2,1
21,145,-3,2,1,-2,-2,-2,1,1
21,146,2,1,-2,-2,-2,1,1,1
21,147,1,-2,-2,-2,1,1,1,0
21,148,-2,-2,-2,1,1,1,0,2
21,149,-2,-2,1,1,1,0,2,2
21,150,-2,1,1,1,0,2,2,2
21,151,1,1,1,0,2,2,2,-1
21,152,1,1,0,2,2,2,-1,-2
21,153,1,0,2,2,2,-1,-2,0
21,154,0,2,2,2,-1,-2,0,2
21,155,2,2,2,-1,-2,0,2,1
21,156,2,2,-1,-2,0,2,1,-2
21,157,2,-1,-2,0,2,1,-2,-2
21,158,-1,-2,0,2,1,-2,-2,-1
21,159,-2,0,2,1,-2,-2,-1,-2
21,160,0,2,1,-2,-2,-1,-2,-2
21,161,2,1,-2,-2,-1,-2,-2,-2
21,162,1,-2,-2,-1,-2,-2,-2,-2
21,163,-2,-2,-1,-2,-2,-2,-2,-2
21,164,-2,-1,-2,-2,-2,-2,-2,-2
21,165,-1,-2,-2,-2,-2,-2,-2,-1
21,166,-2,-2,-2,-2,-2,-2,-1,-1
21,167,-2,-2,-2,-2,-2,-1,-1,-1
21,168,-2,-2,-2,-2,-1,-1,-1,-2
21,169,-2,-2,-2,-1,-1,-1,-2,-2
21,170,-2,-2,-1,-1,-1,-2,-2,-2
21,171,-2,-1,-1,-1,-2,-2,-2,-1
21,172,-1,-1,-1,-2,-2,-2,-1,1
21,173,-1,-1,-2,-2,-2,-1,1,2
21,174,-1,-2,-2,-2,-1,1,2,2
21,175,-2,-2,-2,-1,1,2,2,2
21,176,-2,-2,-1,1,2,2,2,-1
21,177,-2,-1,1,2,2,2,-1,-1
21,178,-1,1,2,2,2,-1,-1,-2
21,179,1,2,2,2,-1,-1,-2,1
21,180,2,2,2,-1,-1,-2,1,1
21,181,2,2,-1,-1,-2,1,1,0
21,182,2,-1,-1,-2,1,1,0,2
21,183,-1,-1,-2,1,1,0,2,2
21,184,-1,-2,1,1,0,2,2,2
21,185,-2,1,1,0,2,2,2,2
21,186,1,1,0,2,2,2,2,-1
21,187,1,0,2,2,2,2,-1,1
21,188,0,2,2,2,2,-1,1,-2
21,189,2,2,2,2,-1,1,-2,-2
21,190,2,2,2,-1,1,-2,-2,-2
21,191,2,2,-1,1,-2,-2,-2,-2
21,192,2,-1,1,-2,-2,-2,-2,-2
21,193,-1,1,-2,-2,-2,-2,-2,1
21,194,1,-2,-2,-2,-2,-2,1,2
21,195,-2,-2,-2,-2,-2,1,2,1
21,196,-2,-2,-2,-2,1,2,1,-1
21,197,-2,-2,-2,1,2,1,-1,0
21,198,-2,-2,1,2,1,-1,0,2
21,199,-2,1,2,1,-1,0,2,2
21,200,1,2,1,-1,0,2,2,2
21,201,2,1,-1,0,2,2,2,1
21,202,1,-1,0,2,2,2,1,2
21,203,-1,0,2,2,2,1,2,2
21,204,0,2,2,2,1,2,2,2
21,205,2,2,2,1,2,2,2,2
21,206,2,2,1,2,2,2,2,2
21,207,2,1,2,2,2,2,2,2
21,208,1,2,2,2,2,2,2,-1
21,209,2,2,2,2,2,2,-1,0
21,210,2,2,2,2,2,-1,0,1
21,211,2,2,2,2,-1,0,1,2
21,212,2,2,2,-1,0,1,2,2
21,213,2,2,-1,0,1,2,2,1
21,214,2,-1,0,1,2,2,1,2
21,215,-1,0,1,2,2,1,2,2
21,216,0,1,2,2,1,2,2,-1
21,217,1,2,2,1,2,2,-1,-2
21,218,2,2,1,2,2,-1,-2,-1
21,219,2,1,2,2,-1,-2,-1,0
21,220,1,2,2,-1,-2,-1,0,2
21,221,2,2,-1,-2,-1,0,2,1
21,222,2,-1,-2,-1,0,2,1,0
21,223,-1,-2,-1,0,2,1,0,1
21,224,-2,-1,0,2,1,0,1,1
21,225,-1,0,2,1,0,1,1,2
21,226,0,2,1,0,1,1,2,2
21,227,2,1,0,1,1,2,2,2
21,228,1,0,1,1,2,2,2,2
21,229,0,1,1,2,2,2,2,2
21,230,1,1,2,2,2,2,2,3
21,231,1,2,2,2,2,2,3,1
21,232,2,2,2,2,2,3,1,2
21,233,2,2,2,2,3,1,2,2
21,234,2,2,2,3,1,2,2,2
21,235,2,2,3,1,2,2,2,2
21,236,2,3,1,2,2,2,2,2
21,237,3,1,2,2,2,2,2,-2
21,238,1,2,2,2,2,2,-2,-2
21,239,2,2,2,2,2,-2,-2,-2
21,240,2,2,2,2,-2,-2,-2,-1
21,241,2,2,2,-2,-2,-2,-1,2
21,242,2,2,-2,-2,-2,-1,2,2
21,243,2,-2,-2,-2,-1,2,2,2
21,244,-2,-2,-2,-1,2,2,2,2
21,245,-2,-2,-1,2,2,2,2,-1
21,246,-2,-1,2,2,2,2,-1,-2
21,247,-1,2,2,2,2,-1,-2,-2
21,248,2,2,2,2,-1,-2,-2,-2
21,249,2,2,2,-1,-2,-2,-2,2
21,250,2,2,-1,-2,-2,-2,2,1
21,251,2,-1,-2,-2,-2,2,1,-1
21,252,-1,-2,-2,-2,2,1,-1,-2
21,253,-2,-2,-2,2,1,-1,-2,-2
22,1,0,-2,-2,-2,-2,2,2,-2
22,2,-2,-2,-2,-2,2,2,-2,-2
22,3,-2,-2,-2,2,2,-2,-2,-2
22,4,-2,-2,2,2,-2,-2,-2,-2
22,5,-2,2,2,-2,-2,-2,-2,1
22,6,2,2,-2,-2,-2,-2,1,1
22,7,2,-2,-2,-2,-2,1,1,-1
22,8,-2,-2,-2,-2,1,1,-1,-1
22,9,-2,-2,-2,1,1,-1,-1,2
22,10,-2,-2,1,1,-1,-1,2,2
22,11,-2,1,1,-1,-1,2,2,2
22,12,1,1,-1,-1,2,2,2,2
22,13,1,-1,-1,2,2,2,2,-1
22,14,-1,-1,2,2,2,2,-1,0
22,15,-1,2,2,2,2,-1,0,-1
22,16,2,2,2,2,-1,0,-1,1
22,17,2,2,2,-1,0,-1,1,-2
22,18,2,2,-1,0,-1,1,-2,-2
22,19,2,-1,0,-1,1,-2,-2,-2
22,20,-1,0,-1,1,-2,-2,-2,-2
22,21,0,-1,1,-2,-2,-2,-2,-2
22,22,-1,1,-2,-2,-2,-2,-2,2
22,23,1,-2,-2,-2,-2,-2,2,2
22,24,-2,-2,-2,-2,-2,2,2,2
22,25,-2,-2,-2,-2,2,2,2,2
22,26,-2,-2,-2,2,2,2,2,2
22,27,-2,-2,2,2,2,2,2,2
22,28,-2,2,2,2,2,2,2,2
22,29,2,2,2,2,2,2,2,2
22,30,2,2,2,2,2,2,2,2
22,31,2,2,2,2,2,2,2,2
22,32,2,2,2,2,2,2,2,2
22,33,2,2,2,2,2,2,2,2
22,34,2,2,2,2,2,2,2,2
22,35,2,2,2,2,2,2,2,1
22,36,2,2,2,2,2,2,1,1
22,37,2,2,2,2,2,1,1,1
22,38,2,2,2,2,1,1,1,2
22,39,2,2,2,1,1,1,2,2
22,40,2,2,1,1,1,2,2,2
22,41,2,1,1,1,2,2,2,-1
22,42,1,1,1,2,2,2,-1,-2
22,43,1,1,2,2,2,-1,-2,-2
22,44,1,2,2,2,-1,-2,-2,1
22,45,2,2,2,-1,-2,-2,1,2
22,46,2,2,-1,-2,-2,1,2,0
22,47,2,-1,-2,-2,1,2,0,-2
22,48,-1,-2,-2,1,2,0,-2,-2
22,49,-2,-2,1,2,0,-2,-2,-3
22,50,-2,1,2,0,-2,-2,-3,-2
22,51,1,2,0,-2,-2,-3,-2,-2
22,52,2,0,-2,-2,-3,-2,-2,-2
22,53,0,-2,-2,-3,-2,-2,-2,-2
22,54,-2,-2,-3,-2,-2,-2,-2,2
22,55,-2,-3,-2,-2,-2,-2,2,2
22,56,-3,-2,-2,-2,-2,2,2,2
22,57,-2,-2,-2,-2,2,2,2,1
22,58,-2,-2,-2,2,2,2,1,-2
22,59,-2,-2,2,2,2,1,-2,-2
22,60,-2,2,2,2,1,-2,-2,1
22,61,2,2,2,1,-2,-2,1,0
22,62,2,2,1,-2,-2,1,0,2
22,63,2,1,-2,-2,1,0,2,2
22,64,1,-2,-2,1,0,2,2,2
22,65,-2,-2,1,0,2,2,2,-1
22,66,-2,1,0,2,2,2,-1,2
22,67,1,0,2,2,2,-1,2,2
22,68,0,2,2,2,-1,2,2,2
22,69,2,2,2,-1,2,2,2,2
22,70,2,2,-1,2,2,2,2,2
22,71,2,-1,2,2,2,2,2,2
22,72,-1,2,2,2,2,2,2,2
22,73,2,2,2,2,2,2,2,-1
22,74,2,2,2,2,2,2,-1,-2
22,75,2,2,2,2,2,-1,-2,0
22,76,2,2,2,2,-1,-2,0,2
22,77,2,2,2,-1,-2,0,2,-2
22,78,2,2,-1,-2,0,2,-2,-2
22,79,2,-1,-2,0,2,-2,-2,-2
22,80,-1,-2,0,2,-2,-2,-2,0
22,81,-2,0,2,-2,-2,-2,0,0
22,82,0,2,-2,-2,-2,0,0,-2
22,83,2,-2,-2,-2,0,0,-2,-2
22,84,-2,-2,-2,0,0,-2,-2,-2
22,85,-2,-2,0,0,-2,-2,-2,-2
22,86,-2,0,0,-2,-2,-2,-2,-3
22,87,0,0,-2,-2,-2,-2,-3,-2
22,88,0,-2,-2,-2,-2,-3,-2,-2
22,89,-2,-2,-2,-2,-3,-2,-2,-2
22,90,-2,-2,-2,-3,-2,-2,-2,-2
22,91,-2,-2,-3,-2,-2,-2,-2,-2
22,92,-2,-3,-2,-2,-2,-2,-2,-2
22,93,-3,-2,-2,-2,-2,-2,-2,-2
22,94,-2,-2,-2,-2,-2,-2,-2,0
22,95,-2,-2,-2,-2,-2,-2,0,-2
22,96,-2,-2,-2,-2,-2,0,-2,-1
22,97,-2,-2,-2,-2,0,-2,-1,-1
22,98,-2,-2,-2,0,-2,-1,-1,0
22,99,-2,-2,0,-2,-1,-1,0,-2
22,100,-2,0,-2,-1,-1,0,-2,-1
22,101,0,-2,-1,-1,0,-2,-1,-2
22,102,-2,-1,-1,0,-2,-1,-2,1
22,103,-1,-1,0,-2,-1,-2,1,2
22,104,-1,0,-2,-1,-2,1,2,2
22,105,0,-2,-1,-2,1,2,2,2
22,106,-2,-1,-2,1,2,2,2,-2
22,107,-1,-2,1,2,2,2,-2,-2
22,108,-2,1,2,2,2,-2,-2,-2
22,109,1,2,2,2,-2,-2,-2,-2
22,110,2,2,2,-2,-2,-2,-2,1
22,111,2,2,-2,-2,-2,-2,1,2
22,112,2,-2,-2,-2,-2,1,2,2
22,113,-2,-2,-2,-2,1,2,2,2
22,114,-2,-2,-2,1,2,2,2,-1
22,115,-2,-2,1,2,2,2,-1,-1
22,116,-2,1,2,2,2,-1,-1,-1
22,117,1,2,2,2,-1,-1,-1,1
22,118,2,2,2,-1,-1,-1,1,-1
22,119,2,2,-1,-1,-1,1,-1,-2
22,120,2,-1,-1,-1,1,-1,-2,-2
22,121,-1,-1,-1,1,-1,-2,-2,-3
22,122,-1,-1,1,-1,-2,-2,-3,-2
22,123,-1,1,-1,-2,-2,-3,-2,-3
22,124,1,-1,-2,-2,-3,-2,-3,2
22,125,-1,-2,-2,-3,-2,-3,2,-2
22,126,-2,-2,-3,-2,-3,2,-2,-2
22,127,-2,-3,-2,-3,2,-2,-2,-1
22,128,-3,-2,-3,2,-2,-2,-1,2
22,129,-2,-3,2,-2,-2,-1,2,2
22,130,-3,2,-2,-2,-1,2,2,2
22,131,2,-2,-2,-1,2,2,2,1
22,132,-2,-2,-1,2,2,2,1,-1
22,133,-2,-1,2,2,2,1,-1,-2
22,134,-1,2,2,2,1,-1,-2,-2
22,135,2,2,2,1,-1,-2,-2,-2
22,136,2,2,1,-1,-2,-2,-2,-2
22,137,2,1,-1,-2,-2,-2,-2,2
22,138,1,-1,-2,-2,-2,-2,2,-1
22,139,-1,-2,-2,-2,-2,2,-1,-1
22,140,-2,-2,-2,-2,2,-1,-1,2
22,141,-2,-2,-2,2,-1,-1,2,2
22,142,-2,-2,2,-1,-1,2,2,2
22,143,-2,2,-1,-1,2,2,2,2
22,144,2,-1,-1,2,2,2,2,2
22,145,-1,-1,2,2,2,2,2,2
22,146,-1,2,2,2,2,2,2,2
22,147,2,2,2,2,2,2,2,2
22,148,2,2,2,2,2,2,2,2
22,149,2,2,2,2,2,2,2,2
22,150,2,2,2,2,2,2,2,3
22,151,2,2,2,2,2,2,3,-1
22,152,2,2,2,2,2,3,-1,2
22,153,2,2,2,2,3,-1,2,0
22,154,2,2,2,3,-1,2,0,-1
22,155,2,2,3,-1,2,0,-1,-2
22,156,2,3,-1,2,0,-1,-2,-2
22,157,3,-1,2,0,-1,-2,-2,-2
22,158,-1,2,0,-1,-2,-2,-2,-1
22,159,2,0,-1,-2,-2,-2,-1,1
22,160,0,-1,-2,-2,-2,-1,1,1
22,161,-1,-2,-2,-2,-1,1,1,2
22,162,-2,-2,-2,-1,1,1,2,0
22,163,-2,-2,-1,1,1,2,0,-2
22,164,-2,-1,1,1,2,0,-2,-2
22,165,-1,1,1,2,0,-2,-2,2
22,166,1,1,2,0,-2,-2,2,3
22,167,1,2,0,-2,-2,2,3,2
22,168,2,0,-2,-2,2,3,2,2
22,169,0,-2,-2,2,3,2,2,2
22,170,-2,-2,2,3,2,2,2,0
22,171,-2,2,3,2,2,2,0,-1
22,172,2,3,2,2,2,0,-1,-2
22,173,3,2,2,2,0,-1,-2,-2
22,174,2,2,2,0,-1,-2,-2,-2
22,175,2,2,0,-1,-2,-2,-2,-2
22,176,2,0,-1,-2,-2,-2,-2,-2
22,177,0,-1,-2,-2,-2,-2,-2,-3
22,178,-1,-2,-2,-2,-2,-2,-3,2
22,179,-2,-2,-2,-2,-2,-3,2,2
22,180,-2,-2,-2,-2,-3,2,2,2
22,181,-2,-2,-2,-3,2,2,2,-2
22,182,-2,-2,-3,2,2,2,-2,-3
22,183,-2,-3,2,2,2,-2,-3,2
22,184,-3,2,2,2,-2,-3,2,-2
22,185,2,2,2,-2,-3,2,-2,-2
22,186,2,2,-2,-3,2,-2,-2,-1
22,187,2,-2,-3,2,-2,-2,-1,-2
22,188,-2,-3,2,-2,-2,-1,-2,1
22,189,-3,2,-2,-2,-1,-2,1,-2
22,190,2,-2,-2,-1,-2,1,-2,2
22,191,-2,-2,-1,-2,1,-2,2,2
22,192,-2,-1,-2,1,-2,2,2,-2
22,193,-1,-2,1,-2,2,2,-2,-2
22,194,-2,1,-2,2,2,-2,-2,-2
22,195,1,-2,2,2,-2,-2,-2,-2
22,196,-2,2,2,-2,-2,-2,-2,2
22,197,2,2,-2,-2,-2,-2,2,1
22,198,2,-2,-2,-2,-2,2,1,0
22,199,-2,-2,-2,-2,2,1,0,-1
22,200,-2,-2,-2,2,1,0,-1,2
22,201,-2,-2,2,1,0,-1,2,2
22,202,-2,2,1,0,-1,2,2,2
22,203,2,1,0,-1,2,2,2,2
22,204,1,0,-1,2,2,2,2,2
22,205,0,-1,2,2,2,2,2,2
22,206,-1,2,2,2,2,2,2,2
22,207,2,2,2,2,2,2,2,-2
22,208,2,2,2,2,2,2,-2,-2
22,209,2,2,2,2,2,-2,-2,-2
22,210,2,2,2,2,-2,-2,-2,1
22,211,2,2,2,-2,-2,-2,1,-2
22,212,2,2,-2,-2,-2,1,-2,-2
22,213,2,-2,-2,-2,1,-2,-2,-3
22,214,-2,-2,-2,1,-2,-2,-3,2
22,215,-2,-2,1,-2,-2,-3,2,2
22,216,-2,1,-2,-2,-3,2,2,2
22,217,1,-2,-2,-3,2,2,2,-1
22,218,-2,-2,-3,2,2,2,-1,-2
22,219,-2,-3,2,2,2,-1,-2,-2
22,220,-3,2,2,2,-1,-2,-2,-2
22,221,2,2,2,-1,-2,-2,-2,-2
22,222,2,2,-1,-2,-2,-2,-2,-2
22,223,2,-1,-2,-2,-2,-2,-2,-2
22,224,-1,-2,-2,-2,-2,-2,-2,-2
22,225,-2,-2,-2,-2,-2,-2,-2,1
22,226,-2,-2,-2,-2,-2,-2,1,1
22,227,-2,-2,-2,-2,-2,1,1,0
22,228,-2,-2,-2,-2,1,1,0,-1
22,229,-2,-2,-2,1,1,0,-1,2
22,230,-2,-2,1,1,0,-1,2,2
22,231,-2,1,1,0,-1,2,2,2
22,232,1,1,0,-1,2,2,2,2
22,233,1,0,-1,2,2,2,2,2
22,234,0,-1,2,2,2,2,2,0
22,235,-1,2,2,2,2,2,0,2
22,236,2,2,2,2,2,0,2,2
22,237,2,2,2,2,0,2,2,2
22,238,2,2,2,0,2,2,2,3
22,239,2,2,0,2,2,2,3,-2
22,240,2,0,2,2,2,3,-2,-2
22,241,0,2,2,2,3,-2,-2,0
22,242,2,2,2,3,-2,-2,0,-2
22,243,2,2,3,-2,-2,0,-2,-1
22,244,2,3,-2,-2,0,-2,-1,-2
22,245,3,-2,-2,0,-2,-1,-2,-2
22,246,-2,-2,0,-2,-1,-2,-2,-3
22,247,-2,0,-2,-1,-2,-2,-3,2
22,248,0,-2,-1,-2,-2,-3,2,0
22,249,-2,-1,-2,-2,-3,2,0,-1
22,250,-1,-2,-2,-3,2,0,-1,-1
22,251,-2,-2,-3,2,0,-1,-1,-2
23,1,0,2,3,-2,0,-2,-1,2
23,2,2,3,-2,0,-2,-1,2,1
23,3,3,-2,0,-2,-1,2,1,-1
23,4,-2,0,-2,-1,2,1,-1,-2
23,5,0,-2,-1,2,1,-1,-2,0
23,6,-2,-1,2,1,-1,-2,0,1
23,7,-1,2,1,-1,-2,0,1,2
23,8,2,1,-1,-2,0,1,2,2
23,9,1,-1,-2,0,1,2,2,3
23,10,-1,-2,0,1,2,2,3,-2
23,11,-2,0,1,2,2,3,-2,-2
23,12,0,1,2,2,3,-2,-2,-2
23,13,1,2,2,3,-2,-2,-2,-2
23,14,2,2,3,-2,-2,-2,-2,-2
23,15,2,3,-2,-2,-2,-2,-2,-1
23,16,3,-2,-2,-2,-2,-2,-1,-2
23,17,-2,-2,-2,-2,-2,-1,-2,-2
23,18,-2,-2,-2,-2,-1,-2,-2,-3
23,19,-2,-2,-2,-1,-2,-2,-3,0
23,20,-2,-2,-1,-2,-2,-3,0,-2
23,21,-2,-1,-2,-2,-3,0,-2,1
23,22,-1,-2,-2,-3,0,-2,1,0
23,23,-2,-2,-3,0,-2,1,0,-2
23,24,-2,-3,0,-2,1,0,-2,0
23,25,-3,0,-2,1,0,-2,0,-2
23,26,0,-2,1,0,-2,0,-2,2
23,27,-2,1,0,-2,0,-2,2,1
23,28,1,0,-2,0,-2,2,1,2
23,29,0,-2,0,-2,2,1,2,-1
23,30,-2,0,-2,2,1,2,-1,1
23,31,0,-2,2,1,2,-1,1,1
23,32,-2,2,1,2,-1,1,1,1
23,33,2,1,2,-1,1,1,1,0
23,34,1,2,-1,1,1,1,0,2
23,35,2,-1,1,1,1,0,2,1
23,36,-1,1,1,1,0,2,1,0
23,37,1,1,1,0,2,1,0,0
23,38,1,1,0,2,1,0,0,-2
23,39,1,0,2,1,0,0,-2,-2
23,40,0,2,1,0,0,-2,-2,-2
23,41,2,1,0,0,-2,-2,-2,-2
23,42,1,0,0,-2,-2,-2,-2,-2
23,43,0,0,-2,-2,-2,-2,-2,1
23,44,0,-2,-2,-2,-2,-2,1,2
23,45,-2,-2,-2,-2,-2,1,2,2
23,46,-2,-2,-2,-2,1,2,2,2
23,47,-2,-2,-2,1,2,2,2,2
23,48,-2,-2,1,2,2,2,2,2
23,49,-2,1,2,2,2,2,2,-1
23,50,1,2,2,2,2,2,-1,-2
23,51,2,2,2,2,2,-1,-2,-2
23,52,2,2,2,2,-1,-2,-2,-1
23,53,2,2,2,-1,-2,-2,-1,2
23,54,2,2,-1,-2,-2,-1,2,-1
23,55,2,-1,-2,-2,-1,2,-1,-1
23,56,-1,-2,-2,-1,2,-1,-1,-2
