Regions,Cases,Cumulative Cases,Deaths,Cumulative Deaths,Tests,Cumulative Tests,Meeting Friends/Family (Indoor),Meeting Friends/Family (Outdoor),Domestic Travel,International Travel,Cafes and Restaurants,Pubs and Bars,Sports and Leisure,Hospitals/ Care and Nursing Home Visits,Non-Essential Shops,School Closure,Temperature,Humidity
11,1323,115370,24,4433,19547,3199469,3,2,2,2,2,2,2,2,0,1,1,2
11,824,114047,29,4409,28051,3179922,3,2,2,2,2,2,2,2,0,1,1,2
11,756,113223,27,4380,20923,3151871,3,2,2,2,2,2,2,2,0,0,1,2
11,930,112467,23,4353,15917,3130948,3,2,2,2,2,2,2,2,0,0,2,2
11,914,111537,34,4330,20702,3115031,3,2,2,2,2,2,2,2,0,0,1,2
11,1045,110623,31,4296,22452,3094329,3,2,2,2,2,2,2,2,0,0,1,2
11,1037,109578,31,4265,13825,3161877,3,2,2,2,2,2,2,2,0,0,1,2
11,1102,108541,31,4234,13142,3058052,3,2,2,2,2,2,2,2,0,0,1,2
11,722,107439,26,4203,10914,3044910,3,2,2,2,2,2,2,2,0,0,1,2
11,683,106717,23,4177,17236,3033996,3,2,2,2,2,2,2,2,0,0,1,2
11,872,106034,20,4154,23295,3016760,3,2,2,2,2,2,2,2,0,0,1,2
11,896,105162,22,4134,24924,2993465,3,2,2,2,2,2,2,2,0,0,1,2
11,996,104266,23,4112,23498,2968541,3,2,2,2,2,2,2,2,0,0,1,2
11,1041,103270,27,4089,22269,2945043,3,2,2,2,2,2,2,2,0,0,1,2
11,953,102229,29,4062,15201,2924330,3,2,2,2,2,2,2,2,0,0,1,2
11,645,101276,28,4033,11521,2909129,3,2,2,2,2,2,2,2,0,0,1,2
11,664,100631,19,4005,14790,2897608,3,2,2,2,2,2,2,2,0,0,1,2
11,646,99967,28,3986,20723,2882818,3,2,2,2,2,2,2,2,0,0,1,2
11,808,99321,34,3958,26867,2862095,3,2,2,2,2,2,2,2,0,0,1,2
11,948,98513,19,3924,26233,2835228,3,2,2,2,2,2,2,2,0,0,1,2
11,923,97565,27,3905,24173,2808995,3,2,2,2,2,2,2,2,0,0,1,2
11,973,96642,31,3876,13039,2784822,3,2,2,2,2,2,2,2,0,0,1,2
11,553,95669,26,3845,7285,2772375,3,2,2,2,2,2,2,2,0,0,1,2
11,572,95116,39,3819,15405,2765771,3,2,2,2,2,2,2,2,0,0,1,2
11,737,94544,22,3780,21494,2750366,3,2,2,2,2,2,2,2,0,0,1,2
11,802,93807,23,3758,26927,2728872,3,2,2,2,2,2,2,2,0,0,1,2
11,930,93005,32,3735,29944,2701945,3,2,2,2,2,2,2,2,0,0,1,2
11,990,92075,29,3703,15605,2672001,3,2,2,2,2,2,2,2,0,0,1,2
11,1159,91085,30,3674,11316,2656396,3,2,2,2,2,2,2,2,0,0,1,2
11,706,89926,36,3644,13013,2645080,3,2,2,2,2,2,2,2,0,0,1,2
11,763,89220,33,3608,19664,2632067,3,2,2,2,2,2,2,2,0,0,1,2
11,864,88457,29,3575,17245,2612403,3,2,2,2,2,2,2,2,0,0,1,2
11,981,87593,26,3546,24468,2595158,2,2,2,2,2,2,2,2,0,0,1,2
11,1115,86612,22,3520,27384,2570690,2,2,2,2,2,2,2,2,0,0,1,2
11,1225,85497,36,3498,21755,2543306,2,2,2,2,2,2,2,2,0,0,2,2
11,1275,84272,32,3462,14941,2521551,2,2,2,2,2,2,2,2,0,0,1,2
11,812,82997,33,3430,10093,2506610,2,2,2,2,2,2,2,2,0,0,1,2
11,919,82185,38,3397,18732,2496517,2,2,2,2,2,2,2,2,0,0,1,2
11,1062,81266,35,3359,22166,2477785,2,2,2,2,2,2,2,2,0,0,1,2
11,1196,80204,31,3324,26995,2455619,2,2,2,2,2,2,2,2,0,0,1,2
11,1250,79008,35,3293,22883,2428624,2,2,2,2,2,2,2,2,0,0,2,2
11,1290,77758,33,3258,22096,2405741,2,2,2,2,2,2,2,2,0,0,2,2
11,1295,76468,38,3225,10499,2383645,2,2,2,2,2,2,2,2,0,0,2,2
11,878,75173,35,3187,11479,2373146,2,2,2,2,2,2,2,2,0,0,1,2
11,844,74295,35,3152,17229,2361667,2,2,2,2,2,2,2,2,0,0,1,2
11,1141,73451,26,3117,29644,2344438,2,2,2,2,2,2,2,2,0,0,1,2
11,1294,72310,37,3091,22784,2314794,2,2,2,2,2,2,2,2,0,0,2,2
11,1303,71016,19,3054,18777,2292010,2,2,2,2,2,2,2,2,0,0,1,2
11,1392,69713,33,3035,20420,2273233,2,2,2,2,2,2,2,2,0,0,1,2
11,1478,68321,27,3002,11124,2252813,2,2,2,2,2,2,2,2,0,0,1,2
11,974,66843,34,2975,11090,2241689,3,3,3,2,2,2,3,2,0,0,1,2
11,745,65869,24,2941,18565,2230599,3,3,3,2,2,2,3,2,0,0,1,2
11,1106,65124,35,2917,20570,2212034,3,3,3,2,2,2,3,2,0,0,1,2
11,1098,64018,26,2882,25054,2191464,3,3,3,2,2,2,3,2,0,0,1,2
11,1268,62920,25,2856,18097,2166410,3,3,3,2,2,2,3,2,0,0,1,2
11,1308,61652,15,2831,20129,2148313,3,3,3,2,2,2,3,2,0,0,1,2
11,1345,60344,29,2816,17143,2128184,3,3,3,2,2,2,3,2,0,0,1,2
11,939,58999,21,2787,17681,2111041,3,3,3,2,2,2,3,2,0,0,1,2
11,954,58060,19,2766,18026,2093360,3,3,3,2,2,2,3,2,0,0,1,2
11,1287,57106,17,2747,18293,2075334,2,2,2,2,3,3,2,2,0,0,1,2
11,1503,55819,17,2730,19014,2057041,2,2,2,2,3,3,2,2,0,0,1,2
11,1580,54316,11,2713,19690,2038027,2,2,2,2,3,3,2,2,0,0,2,2
11,1684,52736,16,2702,20001,2017338,2,2,2,2,3,3,2,2,0,0,2,2
11,1355,51052,15,2686,14107,1997337,2,2,2,2,3,3,2,2,0,0,2,2
11,828,49697,21,2671,16920,1983230,2,2,2,2,3,3,2,2,0,0,1,2
11,862,48869,9,2650,15791,1966310,2,2,2,2,3,3,2,2,0,0,1,2
11,1251,48007,16,2641,15089,1950519,2,2,2,2,3,3,2,2,0,0,1,1
11,1294,46756,16,2625,21057,1935430,2,2,2,2,3,3,2,2,0,0,1,1
11,1290,45462,6,2609,18085,1914373,2,2,2,2,3,3,2,2,0,0,2,1
11,1423,44172,11,2603,22152,1896288,2,2,2,2,3,3,2,2,0,0,1,1
11,1361,42749,7,2592,19573,1874136,2,2,2,2,3,3,2,2,0,0,1,2
11,959,41388,9,2585,12994,1854563,2,2,2,2,3,3,2,2,0,0,1,2
11,942,40429,10,2576,18022,1841569,2,2,2,2,3,3,2,2,0,0,1,2
11,1096,39487,6,2566,19664,1823547,2,2,2,2,3,3,2,2,0,0,1,2
11,1171,38391,11,2560,18890,1803883,2,2,2,2,2,2,2,2,0,0,1,2
11,1250,37220,8,2549,18796,1784993,2,2,2,2,2,2,2,2,0,0,2,2
11,1192,35970,3,2541,17344,1766197,2,2,2,2,2,2,2,2,0,0,2,2
11,1099,34778,0,2538,13992,1748853,2,2,2,2,2,2,2,2,0,0,2,2
11,744,33679,3,2538,15140,1734861,2,2,2,2,2,2,2,2,0,0,2,2
11,702,32935,2,2535,14094,1719721,2,2,2,2,2,2,2,2,0,0,1,2
11,818,32233,1,2533,22144,1705627,2,2,2,2,2,2,2,2,0,0,1,2
11,777,31415,4,2532,17785,1683483,2,2,2,2,2,2,2,2,0,0,1,2
11,793,30638,4,2528,14316,1665698,2,2,2,2,2,2,2,2,0,0,2,2
11,661,29845,1,2524,15629,1651382,2,2,2,2,2,2,2,2,0,0,1,2
11,625,29184,3,2523,13111,1635753,2,2,2,2,2,2,2,2,0,0,1,2
11,359,28559,2,2520,12965,1622642,2,2,2,2,2,2,2,2,0,0,1,2
11,437,28200,2,2518,17759,1609677,2,2,2,2,2,2,2,2,0,0,1,1
11,576,27763,1,2516,17518,1591918,2,2,2,2,2,2,2,2,0,0,1,1
11,716,27187,2,2515,16724,1574400,2,2,2,2,2,2,2,2,0,0,1,2
11,572,26471,1,2513,15362,1557676,2,2,2,2,2,2,2,2,0,0,1,2
11,497,25899,2,2512,11956,1542314,2,2,2,2,1,1,2,2,0,0,2,2
11,454,25402,2,2510,12497,1530358,2,2,2,2,1,1,2,2,0,0,2,2
11,320,24948,3,2508,12293,1517861,2,2,2,2,1,1,2,2,0,0,2,2
11,236,24628,0,2505,14893,1505568,2,2,2,2,1,1,2,2,0,0,2,2
11,270,24392,1,2505,24080,1490675,2,2,2,2,1,1,2,2,0,0,2,1
11,265,24122,1,2504,17289,1466595,2,2,2,2,1,1,2,2,0,0,2,2
11,280,23857,0,2503,18583,1449306,2,2,2,2,1,1,2,2,0,0,2,2
11,238,23577,0,2503,12696,1430723,2,2,2,2,1,1,2,2,0,0,2,2
11,186,23339,3,2503,17074,1418027,2,2,2,2,1,1,2,2,0,0,2,2
11,178,23153,1,2500,12402,1400953,2,2,2,2,1,1,2,2,0,0,2,2
11,214,22975,0,2499,18303,1388551,2,2,2,2,1,1,2,2,0,0,2,2
11,216,22761,0,2499,18240,1370248,2,2,2,2,1,1,2,2,0,0,2,2
11,231,22545,0,2499,12703,1352008,2,2,2,2,1,1,2,2,0,0,2,2
11,223,22314,0,2499,17012,1339305,2,2,2,2,1,1,2,2,0,0,2,1
11,103,22091,0,2499,14341,1322293,2,2,2,2,1,1,2,2,0,0,2,2
11,167,21988,0,2499,19630,1307952,2,2,2,2,1,1,2,2,0,0,2,2
11,154,21821,0,2499,12203,1288322,2,2,2,2,1,1,2,2,0,0,2,1
11,137,21667,0,2499,18418,1276119,2,2,2,2,1,1,2,2,0,0,2,2
11,170,21530,1,2499,15618,1257701,2,2,2,2,1,1,2,2,0,0,2,2
11,202,21360,1,2498,18266,1242083,2,2,2,2,1,1,2,2,0,0,2,2
11,192,21158,1,2497,20558,1223817,2,2,2,2,1,1,2,2,0,0,2,2
11,199,20966,0,2496,27246,1203259,2,2,2,2,1,1,2,2,0,0,2,2
11,143,20766,0,2496,21798,1176013,2,2,1,2,1,1,2,1,0,0,2,1
11,102,20623,0,2496,26318,1154215,2,2,1,2,1,1,2,1,0,0,2,1
11,94,20521,0,2496,26786,1127897,2,2,1,2,1,1,2,1,0,0,2,1
11,105,20427,1,2496,21112,1101111,2,2,1,2,1,1,2,1,0,0,2,1
11,97,20322,0,2495,15654,1079999,2,2,1,2,1,1,2,1,0,0,2,2
11,98,20225,0,2495,24255,1068890,2,2,1,2,1,1,2,1,0,0,2,2
11,72,20127,0,2495,22140,1040090,2,2,1,2,1,1,2,1,0,0,2,2
11,59,20055,0,2495,16909,1017950,2,2,1,2,1,1,2,1,0,0,2,1
11,67,19996,1,2495,12438,1001041,2,2,1,2,1,1,2,1,0,0,2,2
11,51,19929,1,2494,18794,988603,2,2,1,2,1,1,2,1,0,0,2,2
11,91,19878,0,2493,15096,969809,2,2,1,2,1,1,2,1,0,0,2,2
11,141,19787,0,2493,15319,954713,2,2,1,2,1,1,2,1,0,0,2,2
11,93,19646,1,2493,16901,939394,2,2,1,2,1,1,2,1,0,0,2,2
11,78,19553,0,2492,10618,922493,2,2,1,2,1,1,2,1,0,0,2,2
11,75,19475,0,2492,11549,911875,2,2,1,2,1,1,2,1,0,0,2,2
11,33,19400,0,2492,10204,900326,2,2,1,2,1,1,2,1,0,0,2,2
11,20,19367,0,2492,11365,890122,2,2,1,2,1,1,2,1,0,0,2,2
11,50,19347,0,2492,15323,878757,2,2,1,2,1,1,2,1,0,0,2,2
11,59,19297,0,2492,13991,863434,2,2,1,2,1,1,2,1,0,0,2,2
11,49,19238,0,2492,12527,849443,2,2,1,2,1,1,2,1,0,0,3,1
11,63,19189,0,2492,11878,836916,2,2,1,2,1,1,2,1,0,0,2,2
11,59,19126,0,2492,9585,825038,2,2,1,2,1,1,2,1,0,1,2,2
11,26,19067,0,2492,10319,815453,2,2,1,2,1,1,2,1,0,1,2,1
11,27,19041,0,2492,12291,805134,2,2,1,2,1,1,2,1,0,1,2,1
11,46,19014,0,2492,14637,792843,2,2,1,2,1,1,2,2,0,1,2,2
11,65,18968,0,2492,13257,778206,2,2,1,2,1,1,2,2,0,1,2,2
11,67,18903,0,2492,15918,764949,2,2,1,2,1,1,2,2,0,1,2,2
11,58,18836,0,2492,11780,749031,2,2,1,2,1,1,2,2,0,1,2,2
11,62,18778,0,2492,5879,737251,2,2,1,2,1,1,2,2,0,1,2,1
11,19,18716,0,2492,6678,731372,2,2,1,2,1,1,2,2,0,1,2,1
11,23,18697,0,2492,8243,724694,2,2,1,2,1,1,2,2,0,1,2,2
11,21,18674,0,2492,15382,716451,2,2,1,2,2,2,2,2,0,1,2,2
11,27,18653,0,2492,15307,701069,2,2,1,2,2,2,2,2,0,1,2,2
11,28,18626,0,2492,13208,685762,2,2,1,2,2,2,2,2,0,1,2,1
11,22,18598,0,2492,9560,672554,2,2,1,2,2,2,2,2,0,1,2,1
11,13,18576,0,2492,6690,662994,2,2,1,2,2,2,2,2,0,1,2,2
11,7,18563,0,2492,4315,656304,2,2,1,2,2,2,2,2,0,1,2,2
11,3,18556,0,2492,9106,651989,2,2,1,2,2,2,2,2,0,1,2,2
11,11,18553,0,2492,14774,642883,2,2,1,2,2,2,2,2,0,1,2,2
11,23,18542,0,2492,16338,628109,2,2,1,2,2,2,2,2,0,1,2,2
11,16,18519,0,2492,11570,611771,2,2,1,2,2,2,2,2,0,1,2,2
11,19,18503,0,2492,9720,600201,2,2,1,2,2,2,2,2,0,1,2,1
11,13,18484,0,2492,6128,590481,2,2,1,2,2,2,2,2,0,1,2,1
11,17,18471,0,2492,4106,584353,2,2,1,2,2,2,2,2,0,1,2,1
11,13,18454,0,2492,12137,580247,2,2,1,2,2,2,2,2,0,1,2,1
11,8,18441,0,2492,16547,568110,2,2,1,2,2,2,2,2,0,1,2,2
11,21,18433,0,2492,14656,551563,2,2,1,2,2,2,2,2,0,1,2,2
11,16,18412,0,2492,7311,536907,2,2,1,2,2,2,2,2,0,1,2,2
11,10,18396,0,2492,6837,529597,2,2,1,2,3,3,2,2,0,1,2,2
11,17,18386,0,2492,4908,522759,2,2,1,2,3,3,2,2,0,1,2,2
11,2,18369,0,2492,4473,517851,2,2,1,2,3,3,2,2,0,1,2,1
11,9,18367,0,2492,11441,513378,2,2,1,2,3,3,2,2,0,1,2,1
11,12,18358,0,2492,9300,501937,2,2,1,2,3,3,2,2,0,1,2,1
11,8,18346,0,2492,17573,492637,2,2,1,2,3,3,2,2,0,1,2,1
11,10,18338,0,2492,10608,475064,2,2,1,2,3,3,2,2,0,1,2,2
11,11,18328,0,2492,5822,464456,2,2,1,2,3,3,2,2,0,1,2,2
11,8,18317,0,2492,4042,395040,2,2,1,2,3,3,2,2,0,1,2,1
11,2,18309,1,2492,3526,390998,2,2,1,2,3,3,2,2,0,1,2,2
11,5,18307,0,2491,3750,387472,2,2,1,2,3,3,2,2,0,1,2,2
11,6,18302,1,2491,5356,383722,2,2,1,2,3,3,2,2,0,1,2,2
11,13,18296,0,2490,5090,378366,2,2,2,2,3,3,2,3,0,1,2,1
11,11,18283,0,2490,4688,373276,2,2,2,2,3,3,2,3,0,1,2,2
11,8,18272,0,2490,4365,368588,2,2,2,2,3,3,2,3,0,1,2,2
11,14,18264,1,2490,4210,364223,2,2,2,2,3,3,2,3,0,1,2,2
11,3,18250,0,2489,3530,360013,2,2,2,2,3,3,3,3,1,1,2,2
11,4,18247,4,2489,3738,356483,2,2,2,2,3,3,3,3,1,1,2,2
11,6,18243,0,2485,4457,352745,2,2,2,2,3,3,3,3,1,1,2,2
11,19,18237,0,2485,5386,348288,2,2,2,2,3,3,3,3,1,1,3,1
11,8,18218,1,2485,4253,342902,2,2,2,2,3,3,3,3,1,1,2,2
11,20,18210,1,2484,4863,338649,2,2,2,2,3,3,3,3,1,1,2,2
11,11,18190,3,2483,4175,333786,2,2,2,2,3,3,3,3,1,1,2,2
11,9,18179,2,2480,3416,329611,2,2,2,2,3,3,3,3,1,1,2,2
11,6,18170,3,2478,3813,326195,2,2,2,2,3,3,3,3,1,1,2,1
11,23,18164,0,2475,4558,322382,2,2,2,2,3,3,3,3,1,1,2,2
11,14,18141,3,2475,4653,317824,2,2,3,2,3,3,3,3,1,1,2,1
11,33,18127,3,2472,5253,313171,2,2,3,2,3,3,3,3,1,1,2,1
11,17,18094,6,2469,5033,307918,2,2,3,2,3,3,3,3,1,1,2,2
11,21,18077,3,2463,4735,302885,2,2,3,2,3,3,3,3,1,1,2,2
11,13,18056,4,2460,3976,298150,2,2,3,2,3,3,3,3,1,1,2,2
11,23,18043,3,2456,4417,294174,2,2,3,2,3,3,3,3,1,1,2,2
11,30,18020,2,2453,5736,289757,2,2,3,2,3,3,3,3,1,1,2,1
11,21,17990,2,2451,5377,284021,2,2,3,2,3,3,3,3,1,1,2,1
11,29,17969,5,2449,5673,278644,2,2,3,2,3,3,3,3,1,1,2,2
11,27,17940,1,2444,4747,272971,2,2,3,2,3,3,3,3,1,1,2,1
11,18,17913,5,2443,4562,268224,2,2,3,2,3,3,3,3,1,1,2,1
11,17,17895,7,2438,3425,263662,2,2,3,2,3,3,3,3,1,1,2,1
11,22,17878,3,2431,3944,260237,2,2,3,2,3,3,3,3,1,1,2,1
11,24,17856,9,2428,4974,256293,2,2,3,2,3,3,3,3,1,1,1,1
11,35,17832,2,2419,5526,251319,2,2,3,2,3,3,3,3,1,1,2,1
11,35,17797,8,2417,5202,245793,2,2,3,2,3,3,3,3,1,1,2,1
11,45,17762,6,2409,4791,240591,2,2,3,2,3,3,3,3,1,1,2,1
11,38,17717,3,2403,4406,235763,2,2,3,2,3,3,3,3,1,1,2,1
11,23,17679,6,2400,2729,231394,2,2,3,2,3,3,3,3,1,1,2,1
11,40,17656,6,2394,3229,228665,2,2,3,2,3,3,3,3,1,1,2,1
11,29,17616,11,2388,4325,225436,2,2,3,2,3,3,3,3,1,1,2,1
11,55,17587,16,2377,5472,221111,3,3,3,2,3,3,3,3,1,1,2,1
11,66,17532,16,2361,5000,215639,3,3,3,2,3,3,3,3,1,1,2,1
11,77,17466,13,2345,5178,210639,3,3,3,2,3,3,3,3,1,1,2,1
11,97,17389,14,2332,4425,205461,3,3,3,2,3,3,3,3,1,1,2,2
11,54,17292,7,2318,4742,201036,3,3,3,2,3,3,3,3,1,1,2,2
11,50,17238,9,2311,4111,196294,3,3,3,2,3,3,3,3,1,1,1,2
11,92,17188,16,2302,5406,192183,3,3,3,2,3,3,3,3,1,1,2,2
11,111,17096,23,2286,5742,186834,3,3,3,3,3,3,3,3,1,1,2,1
11,121,16985,21,2263,6518,181092,3,3,3,3,3,3,3,3,1,1,2,2
11,182,16864,28,2242,6352,174628,3,3,3,3,3,3,3,3,1,1,2,2
11,140,16682,23,2214,4559,168276,3,3,3,3,3,3,3,3,1,1,2,2
11,92,16542,26,2191,3475,163717,3,3,3,3,3,3,3,3,1,1,2,2
11,103,16450,28,2165,4721,160242,3,3,3,3,3,3,3,3,1,1,2,1
11,152,16347,24,2137,6519,155521,3,3,3,3,3,3,3,3,1,1,1,1
11,212,16195,34,2113,5213,149002,3,3,3,3,3,3,3,3,1,1,1,1
11,198,15983,42,2079,5829,143789,3,3,3,3,3,3,3,3,1,1,1,1
11,231,15785,30,2037,5108,137960,3,3,3,3,3,3,3,3,1,1,1,1
11,261,15554,31,2007,4083,132852,3,3,3,3,3,3,3,3,1,1,1,1
11,150,15293,27,1976,3584,128769,3,3,3,3,3,3,3,3,1,1,1,1
11,177,15143,34,1949,3792,125185,3,3,3,3,3,3,3,3,1,1,2,1
11,254,14966,34,1915,4397,121393,3,3,3,3,3,3,3,3,1,1,2,1
11,290,14712,39,1881,4732,116996,3,3,3,3,3,3,3,3,1,1,2,1
11,306,14422,43,1842,5079,112264,3,3,3,3,3,3,3,3,1,1,2,1
11,289,14116,50,1799,4683,107185,3,3,3,3,3,3,3,3,1,1,1,1
11,330,13827,40,1749,3923,102502,3,3,3,3,3,3,3,3,1,1,1,1
11,189,13497,36,1709,3794,98579,3,3,3,3,3,3,3,3,1,1,1,1
11,217,13308,44,1673,3720,94785,3,3,3,3,3,3,3,3,1,1,2,1
11,368,13091,48,1629,5313,91065,3,3,3,3,3,3,3,3,1,1,1,2
11,335,12723,43,1581,4661,85752,3,3,3,3,3,3,3,3,1,1,1,2
11,430,12388,37,1538,4422,81091,3,3,3,3,3,3,3,3,1,1,1,2
11,380,11958,40,1501,3471,74532,3,3,3,3,3,3,3,3,1,1,1,1
11,430,11578,60,1461,2627,71061,3,3,3,3,3,3,3,3,1,1,1,1
11,172,11148,43,1401,2608,68434,3,3,3,3,3,3,3,3,1,1,1,1
11,184,10976,47,1358,2098,65826,3,3,3,3,3,3,3,3,1,1,2,1
11,305,10792,38,1311,2222,63728,3,3,3,3,3,3,3,3,1,1,2,1
11,314,10487,48,1273,1772,61506,3,3,3,3,3,3,3,3,1,1,2,1
11,340,10173,44,1225,2184,59734,3,3,3,3,3,3,3,3,1,1,2,1
11,399,9833,50,1181,2224,57550,3,3,3,3,3,3,3,3,1,1,1,1
11,776,9434,61,1131,1401,55326,3,3,3,3,3,3,3,3,1,1,1,1
11,159,8658,44,1070,1332,53925,3,3,3,3,3,3,3,3,1,1,1,1
11,264,8499,51,1026,1709,52593,3,3,3,3,3,3,3,3,1,1,1,1
11,394,8235,37,975,2015,50884,3,3,3,3,3,3,3,3,1,1,1,1
11,427,7841,41,938,1682,48869,3,3,3,3,3,3,3,3,1,1,1,1
11,331,7414,41,897,1836,47187,3,3,3,3,3,3,3,3,1,1,1,2
11,346,7083,50,856,1734,45351,3,3,3,3,3,3,3,3,1,1,1,1
11,359,6737,39,806,1429,43617,3,3,3,3,3,3,3,3,1,1,1,1
11,220,6378,46,767,957,42188,3,3,3,3,3,3,3,3,1,1,1,1
11,185,6158,52,721,1617,41231,3,3,3,3,3,3,3,3,1,1,2,2
11,329,5973,55,669,1787,39614,3,3,3,3,3,3,3,3,1,1,2,2
11,304,5644,63,614,1567,37827,3,3,3,3,3,3,3,3,1,1,1,2
11,343,5340,52,551,1774,36260,3,3,3,3,3,3,3,3,1,1,2,2
11,351,4997,47,499,1709,34486,3,3,3,3,3,3,3,3,1,1,1,1
11,404,4646,62,452,1221,32777,3,3,3,3,3,3,3,3,1,1,1,1
11,225,4242,44,390,1048,31556,3,3,3,3,3,3,3,3,1,1,2,1
11,259,4017,27,346,3018,30508,3,3,3,3,3,3,3,3,1,1,1,2
11,379,3758,57,319,1522,27490,3,3,3,3,3,3,3,3,1,1,1,2
11,355,3379,36,262,1526,25968,3,3,3,3,3,3,3,3,1,1,1,1
11,384,3024,44,226,1118,24442,3,3,3,3,3,3,3,3,1,1,1,1
11,340,2640,38,182,1710,23324,3,3,3,3,3,3,3,3,1,1,1,1
11,321,2300,27,144,321,2300,3,3,3,3,3,3,3,3,1,1,1,1
11,197,1979,20,117,197,1979,3,3,3,3,3,3,3,3,1,1,1,1
11,205,1782,29,97,205,1782,3,3,3,3,3,3,3,3,1,1,1,1
11,274,1577,11,68,274,1577,3,3,3,3,3,3,3,3,1,1,1,2
11,223,1303,11,57,223,1303,3,3,3,3,3,3,3,3,1,1,1,2
11,187,1080,10,46,187,1080,3,3,3,3,3,3,3,3,1,1,1,2
11,167,893,7,36,167,893,3,3,3,3,3,3,3,3,1,1,1,1
11,138,726,4,29,138,726,3,3,3,3,3,3,3,3,1,1,1,1
11,75,588,5,25,75,588,1,1,1,1,1,1,1,1,0,0,1,1
11,66,513,6,20,66,513,1,1,1,1,1,1,1,1,0,0,1,1
11,83,447,5,14,83,447,1,1,1,1,1,1,1,1,0,0,1,1
11,49,364,3,9,49,364,1,1,1,1,1,1,1,1,0,0,1,1
11,41,315,0,6,41,315,1,1,1,1,1,1,1,1,0,0,1,2
11,43,274,2,6,43,274,1,1,1,1,1,1,1,1,0,0,1,2
11,21,231,1,4,21,231,1,1,1,1,1,1,1,1,0,0,1,2
11,12,210,0,3,12,210,1,1,1,1,1,1,1,1,0,0,1,2
11,19,198,2,3,19,198,1,1,1,1,1,1,1,1,0,0,1,2
11,48,179,0,1,48,179,1,1,1,1,1,1,1,1,0,0,1,1
11,38,131,1,1,38,131,1,1,1,1,1,1,1,1,0,0,1,2
11,26,93,0,0,26,93,1,1,1,1,1,1,1,1,0,0,1,2
11,21,67,0,0,21,67,1,1,1,1,1,1,1,1,0,0,1,2
11,16,46,0,0,16,46,1,1,1,1,1,1,1,1,0,0,1,2
11,3,30,0,0,3,30,1,1,1,1,1,1,1,1,0,0,1,2
11,6,27,0,0,6,27,1,1,1,1,1,1,1,1,0,0,1,2
11,6,21,0,0,6,21,1,1,1,1,1,1,1,1,0,0,1,2
11,2,15,0,0,2,15,1,1,1,1,1,1,1,1,0,0,1,2
11,6,13,0,0,6,13,1,1,1,1,1,1,1,1,0,0,1,2
11,3,7,0,0,3,7,1,1,1,1,1,1,1,1,0,0,1,2
11,1,4,0,0,1,4,1,1,1,1,1,1,1,1,0,0,1,2
11,2,3,0,0,2,3,1,1,1,1,1,1,1,1,0,0,1,2
11,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,2
11,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,2
12,826,183347,24,4402,13652,2268020,3,3,3,2,3,3,3,3,1,1,1,2
12,1004,182521,38,4378,15126,2254371,3,3,3,2,3,3,3,3,1,1,1,2
12,1210,181517,37,4340,15396,2239245,3,3,3,2,3,3,3,3,1,1,1,2
12,1310,180307,51,4303,18970,2223850,3,3,3,2,3,3,3,3,1,1,1,2
12,1463,178997,42,4252,15511,2204880,3,3,3,2,3,3,3,3,1,1,1,2
12,1601,177534,44,4210,11176,2189370,3,3,3,2,3,3,3,3,1,1,1,2
12,1735,175933,51,4166,10980,2178196,3,3,3,2,3,3,3,3,1,1,1,2
12,1175,174198,37,4115,16721,2167216,3,3,3,2,3,3,3,3,1,1,1,2
12,1135,173023,33,4078,18110,2150495,3,3,3,2,3,3,3,3,1,1,1,2
12,1592,171888,44,4045,19332,2132389,3,3,3,2,3,3,3,3,1,1,1,2
12,1659,170296,40,4001,18712,2113057,3,3,3,2,3,3,3,3,1,1,1,2
12,1987,168637,48,3961,12755,2094345,3,3,3,2,3,3,3,3,1,1,1,2
12,2383,166650,38,3913,12493,2081590,3,3,3,2,3,3,3,3,1,1,1,1
12,2658,164267,37,3875,12656,2069100,3,3,3,2,3,3,3,3,1,1,1,2
12,1808,161609,51,3838,12974,2056444,3,3,3,2,3,3,3,3,1,1,1,2
12,2087,159801,31,3787,35742,2043470,3,3,3,2,3,3,3,3,1,1,1,2
12,1211,157714,56,3756,0,2007818,3,3,3,2,3,3,3,3,1,1,1,2
12,2010,156503,50,3700,14816,2007818,3,3,3,2,3,3,3,3,1,1,1,2
12,2699,154493,50,3650,11194,1992914,3,3,3,2,3,3,3,3,1,1,1,2
12,3563,151794,41,3600,10790,1981635,3,3,3,2,3,3,3,3,1,1,1,2
12,2356,148231,49,3559,11349,1970936,3,3,3,2,3,3,3,3,1,1,1,2
12,2496,145875,28,3510,15078,1959587,3,3,3,2,3,3,3,3,1,1,1,2
12,1893,143379,42,3482,36994,1944509,3,3,3,2,3,3,3,3,1,1,1,2
12,643,141486,32,3440,0,1907515,3,3,3,2,3,3,3,3,1,1,1,2
12,1473,140843,45,3408,17242,1907515,3,3,3,2,3,3,3,3,1,1,1,1
12,2443,139370,34,3363,15621,1890273,3,3,3,2,3,3,3,3,1,1,1,2
12,2706,136927,35,3329,19099,1874652,3,3,3,2,3,3,3,3,1,1,1,2
12,2744,134221,37,3294,20479,1855554,3,3,3,2,3,3,3,3,1,1,2,2
12,2208,131477,35,3257,18623,1835075,3,3,3,2,3,3,3,3,1,1,1,2
