Local time in Budapest / Lorinc (airport),T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
13.04.2020 09:00,15.6,746.6,759.0,-0.8,42,Wind blowing from the south-southwest,3,,,, ,,,,,,,,,,,2.7,,,,,,
13.04.2020 08:00,13.3,746.9,759.4,-0.8,49,Wind blowing from the south-southeast,2,,,, ,,,,,,,,,,,2.8,,,,,,
13.04.2020 07:00,11.9,747.2,759.8,-0.5,50,Wind blowing from the south-southeast,2,,,, ,,,8.7,,,,,,,,1.8,No precipitation,12,,,,
13.04.2020 06:00,8.9,747.4,760.1,-0.7,58,Wind blowing from the east-southeast,2,,,, ,,,,,,,,,,,0.9,,,,,,
13.04.2020 05:00,10.6,747.7,760.3,-0.9,49,Wind blowing from the south-southwest,1,,,, ,,,,,,,,,,,0.1,,,,,,
13.04.2020 04:00,11.3,747.7,760.3,-1.4,46,Wind blowing from the south,2,,,, ,,,,,,,,,,,0.1,,,,,,
13.04.2020 03:00,11.9,748.1,760.7,-1.4,43,Wind blowing from the south-southwest,1,,,, ,,,,,,,,,,,-0.3,,,,,,
13.04.2020 02:00,12.0,748.6,761.2,-1.2,47,Wind blowing from the south-east,1,,,, ,,,,,,,,,,,1.0,,,,,,
13.04.2020 01:00,12.0,749.1,761.7,-0.9,48,Wind blowing from the east,1,,,, ,,,,,,,,,,,1.3,,,,,,
13.04.2020 00:00,12.5,749.5,762.1,-0.6,45,Wind blowing from the south-southeast,1,,,, ,,,,,,,,,,,0.9,,,,,,
12.04.2020 23:00,12.5,749.8,762.4,-0.5,47,Wind blowing from the east-southeast,1,,,, ,,,,,,,,,,,1.5,,,,,,
12.04.2020 22:00,13.7,750.0,762.5,-0.3,46,Wind blowing from the east,2,,,, ,,,,,,,,,,,2.3,,,,,,
12.04.2020 21:00,15.4,750.1,762.6,-0.6,44,Wind blowing from the east-southeast,2,,,, ,,,,,,,,,,,3.2,,,,,,
12.04.2020 20:00,17.1,750.3,762.7,-0.7,39,Wind blowing from the south-east,2,,,, ,,,,,,,,,,,3.0,,,,,,
12.04.2020 19:00,17.7,750.3,762.7,-1.1,37,Wind blowing from the south-east,2,,,, ,,,,21.9,,,,,,,2.8,No precipitation,12,,,,
12.04.2020 18:00,20.3,750.7,763.0,-1.3,32,Wind blowing from the south-southeast,2,,,, ,,,,,,,,,,,3.1,,,,,,
12.04.2020 17:00,21.3,751.0,763.2,-1.5,29,Wind blowing from the south,3,,,, ,,,,,,,,,,,2.6,,,,,,
12.04.2020 16:00,21.4,751.4,763.6,-1.6,29,Wind blowing from the south,3,,,, ,,,,,,,,,,,2.6,,,,,,
12.04.2020 15:00,21.4,752.0,764.2,-1.9,29,Wind blowing from the south-southwest,3,,,, ,,,,,,,,,,,2.6,,,,,,
12.04.2020 14:00,21.5,752.5,764.8,-2.0,28,Wind blowing from the south,4,,,, ,,,,,,,,,,,2.2,,,,,,
12.04.2020 13:00,20.7,753.0,765.3,-1.9,28,Wind blowing from the south-southwest,4,,7,, ,,,,,,,,,,,1.6,No precipitation,6,,,,
12.04.2020 12:00,19.7,753.9,766.3,-1.3,28,Wind blowing from the south,3,,,, ,,,,,,,,,,,0.7,,,,,,
12.04.2020 11:00,18.4,754.5,766.9,-0.9,27,Wind blowing from the south-southwest,3,,,, ,,,,,,,,,,,-0.9,,,,,,
12.04.2020 10:00,17.2,754.9,767.3,-0.6,29,Wind blowing from the south,3,,,, ,,,,,,,,,,,-1.0,,,,,,
12.04.2020 09:00,14.8,755.2,767.8,0.0,34,Wind blowing from the south-southeast,2,,,, ,,,,,,,,,,,-0.9,,,,,,
12.04.2020 08:00,13.8,755.4,768.0,0.3,37,Wind blowing from the south-east,2,,,, ,,,,,,,,,,,-0.6,,,,,,
12.04.2020 07:00,11.0,755.5,768.2,0.2,43,Wind blowing from the east,1,,,, ,,,5.5,,,,,,,,-1.1,No precipitation,12,,,,
12.04.2020 06:00,6.1,755.2,768.2,-0.2,64,Wind blowing from the north-northeast,1,,,, ,,,,,,,,,,,-0.2,,,,,,
12.04.2020 05:00,6.0,755.1,768.1,-0.4,62,Wind blowing from the north-northeast,1,,,, ,,,,,,,,,,,-0.7,,,,,,
12.04.2020 04:00,7.3,755.3,768.2,-0.3,58,Wind blowing from the north-east,2,,,, ,,,,,,,,,,,-0.6,,,,,,
12.04.2020 03:00,7.1,755.4,768.3,0.0,58,Wind blowing from the north-east,2,,,, ,,,,,,,,,,,-0.6,,,,,,
12.04.2020 02:00,7.3,755.5,768.4,0.2,58,Wind blowing from the north-northeast,1,,,, ,,,,,,,,,,,-0.4,,,,,,
12.04.2020 01:00,8.8,755.6,768.4,0.4,51,Wind blowing from the east-northeast,2,,,, ,,,,,,,,,,,-0.8,,,,,,
12.04.2020 00:00,10.0,755.4,768.2,0.3,48,Wind blowing from the east-northeast,2,,,, ,,,,,,,,,,,-0.5,,,,,,
11.04.2020 23:00,10.3,755.3,768.1,0.4,48,Wind blowing from the east,2,,,, ,,,,,,,,,,,-0.2,,,,,,
11.04.2020 22:00,11.2,755.2,767.9,0.5,45,Wind blowing from the east,2,,,, ,,,,,,,,,,,-0.3,,,,,,
11.04.2020 21:00,12.2,755.1,767.8,0.5,41,Wind blowing from the east,2,,,, ,,,,,,,,,,,-0.7,,,,,,
11.04.2020 20:00,14.8,754.9,767.5,0.4,33,Wind blowing from the west-northwest,1,,,, ,,,,,,,,,,,-1.3,,,,,,
11.04.2020 19:00,16.0,754.7,767.2,0.3,32,Wind blowing from the west-northwest,2,,,, ,,,,20.5,,,,,,,-0.7,No precipitation,12,,,,
11.04.2020 18:00,18.7,754.6,766.9,0.0,26,Wind blowing from the north-northwest,2,,,, ,,,,,,,,,,,-1.2,,,,,,
11.04.2020 17:00,19.5,754.5,766.9,-0.3,27,Wind blowing from the north-northwest,2,,,, ,,,,,,,,,,,0.0,,,,,,
11.04.2020 16:00,19.9,754.4,766.8,-0.8,27,Wind blowing from the north-northwest,3,,,, ,,,,,,,,,,,0.4,,,,,,
11.04.2020 15:00,19.9,754.6,766.9,-0.9,25,Wind blowing from the north,3,,,, ,,,,,,,,,,,-0.7,,,,,,
11.04.2020 14:00,19.9,754.8,767.2,-1.1,25,Wind blowing from the west-northwest,4,,,, ,,,,,,,,,,,-0.7,,,,,,
11.04.2020 13:00,18.8,755.2,767.6,-0.8,25,Wind blowing from the south-east,2,,,, ,,,,,,,,,,,-1.6,,,,,,
11.04.2020 12:00,17.8,755.5,767.9,-0.5,25,Wind blowing from the north,2,,,, ,,,,,,,,,,,-2.5,,,,,,
11.04.2020 11:00,17.1,755.9,768.4,0.3,25,Wind blowing from the north-west,2,,,, ,,,,,,,,,,,-3.1,,,,,,
11.04.2020 10:00,16.1,756.0,768.5,0.8,27,Wind blowing from the east,2,,,, ,,,,,,,,,,,-2.9,,,,,,
11.04.2020 09:00,14.4,756.0,768.6,1.0,32,Wind blowing from the north-east,2,,,, ,,,,,,,,,,,-2.1,,,,,,
11.04.2020 08:00,12.1,755.6,768.3,0.8,38,Wind blowing from the north-northwest,2,,,, ,,,,,,,,,,,-1.8,,,,,,
11.04.2020 07:00,9.6,755.2,768.1,0.6,45,Wind blowing from the north-east,2,,,, ,,,7.4,,,,,,,,-2.0,No precipitation,12,,,,
11.04.2020 06:00,8.2,755.0,767.9,0.6,44,Wind blowing from the north,2,,,, ,,,,,,,,,,,-3.3,,,,,,
11.04.2020 05:00,7.9,754.8,767.7,0.7,46,Wind blowing from the north,2,,,, ,,,,,,,,,,,-3.0,,,,,,
11.04.2020 04:00,8.3,754.6,767.5,0.9,45,Wind blowing from the north,1,,,, ,,,,,,,,,,,-2.9,,,,,,
11.04.2020 03:00,7.8,754.4,767.3,0.4,50,Calm no wind,0,,,, ,,,,,,,,,,,-2.2,,,,,,
11.04.2020 02:00,8.8,754.1,766.9,0.1,45,Calm no wind,0,,,, ,,,,,,,,,,,-2.5,,,,,,
11.04.2020 01:00,11.0,753.7,766.5,0.0,43,Wind blowing from the east-southeast,3,,,, ,,,,,,,,,,,-1.1,,,,,,
11.04.2020 00:00,11.6,754.0,766.6,0.5,45,Wind blowing from the east,3,,,, ,,,,,,,,,,,0.1,,,,,,
10.04.2020 23:00,12.5,754.0,766.6,0.7,37,Wind blowing from the north-northeast,2,,,, ,,,,,,,,,,,-1.8,,,,,,
10.04.2020 22:00,13.4,753.7,766.3,0.7,34,Wind blowing from the north-northwest,2,,,, ,,,,,,,,,,,-2.1,,,,,,
10.04.2020 21:00,15.1,753.5,766.0,0.9,29,Wind blowing from the north-northwest,2,,,, ,,,,,,,,,,,-2.8,,,,,,
10.04.2020 20:00,16.4,753.3,765.7,0.6,28,Wind blowing from the north-west,3,,,, ,,,,,,,,,,,-2.1,,,,,,
10.04.2020 19:00,17.3,753.0,765.4,0.2,27,Wind blowing from the north-west,4,,7,, ,,,,21.0,,,,,,,-1.9,No precipitation,12,,,,
10.04.2020 18:00,19.1,752.6,765.0,-0.5,24,Wind blowing from the west-northwest,4,,,, ,,,,,,,,,,,-1.9,,,,,,
10.04.2020 17:00,20.0,752.7,765.0,-0.7,24,Wind blowing from the north-west,3,,,, ,,,,,,,,,,,-1.2,,,,,,
10.04.2020 16:00,20.3,752.8,765.1,-0.9,26,Wind blowing from the north-northwest,4,,,, ,,,,,,,,,,,0.2,,,,,,
10.04.2020 15:00,19.8,753.1,765.4,-0.9,26,Wind blowing from the west-northwest,4,,,, ,,,,,,,,,,,-0.2,,,,,,
10.04.2020 14:00,19.7,753.4,765.8,-0.9,27,Wind blowing from the north-west,4,,,, ,,,,,,,,,,,0.2,,,,,,
10.04.2020 13:00,20.0,753.7,766.0,-0.6,27,Wind blowing from the north-west,3,,9,, ,,,,,,,,,,,0.5,No precipitation,6,,,,
10.04.2020 12:00,19.2,754.0,766.4,-0.4,25,Wind blowing from the west-northwest,5,,,, ,,,,,,,,,,,-1.3,,,,,,
10.04.2020 11:00,19.1,754.3,766.7,,31,Wind blowing from the west-northwest,6,,,, ,,,,,,,,,,,1.6,,,,,,
10.04.2020 10:00,19.3,754.3,766.7,0.5,36,Wind blowing from the north-west,3,,,, ,,,,,,,,,,,3.9,,,,,,
10.04.2020 09:00,17.7,754.4,766.9,1.1,40,Wind blowing from the north,4,,,, ,,,,,,,,,,,3.9,,,,,,
10.04.2020 08:00,15.8,754.1,766.6,1.3,40,Wind blowing from the north,4,,,, ,,,,,,,,,,,2.2,,,,,,
10.04.2020 07:00,14.4,753.8,766.4,1.0,41,Wind blowing from the north,3,,,, ,,,10.6,,,,,,,,1.3,No precipitation,12,,,,
10.04.2020 06:00,11.9,753.3,766.0,0.6,44,Wind blowing from the north,3,,,, ,,,,,,,,,,,0.0,,,,,,
10.04.2020 05:00,11.9,752.8,765.5,0.1,40,Wind blowing from the north,2,,,, ,,,,,,,,,,,-1.3,,,,,,
10.04.2020 04:00,12.1,752.8,765.4,0.2,39,Wind blowing from the north-northwest,3,,,, ,,,,,,,,,,,-1.4,,,,,,
10.04.2020 03:00,12.2,752.7,765.4,0.2,38,Wind blowing from the north-northwest,2,,,, ,,,,,,,,,,,-1.7,,,,,,
10.04.2020 02:00,12.6,752.7,765.4,0.1,38,Wind blowing from the north-northwest,2,,,, ,,,,,,,,,,,-1.3,,,,,,
10.04.2020 01:00,10.9,752.6,765.4,0.0,44,Wind blowing from the north-west,2,,,, ,,,,,,,,,,,-0.9,,,,,,
10.04.2020 00:00,12.3,752.5,765.2,-0.1,37,Wind blowing from the north,1,,,, ,,,,,,,,,,,-2.0,,,,,,
09.04.2020 23:00,13.7,752.6,765.2,0.2,34,Wind blowing from the north-northwest,2,,,, ,,,,,,,,,,,-1.9,,,,,,
09.04.2020 22:00,14.7,752.6,765.1,0.5,31,Wind blowing from the north-northwest,1,,,, ,,,,,,,,,,,-2.2,,,,,,
09.04.2020 21:00,15.2,752.6,765.1,0.8,30,Wind blowing from the north-northwest,1,,,, ,,,,,,,,,,,-2.2,,,,,,
09.04.2020 20:00,18.6,752.4,764.8,0.4,24,Wind blowing from the west-northwest,3,,,, ,,,,,,,,,,,-2.3,,,,,,
09.04.2020 19:00,19.6,752.1,764.4,-0.3,21,Wind blowing from the north-west,3,,,, ,,,,22.8,,,,,,,-3.3,No precipitation,12,,,,
09.04.2020 18:00,21.2,751.8,764.0,-1.2,19,Wind blowing from the south-west,3,,,, ,,,,,,,,,,,-3.3,,,,,,
09.04.2020 17:00,22.5,752.0,764.2,-1.7,16,Wind blowing from the west,4,,,, ,,,,,,,,,,,-4.6,,,,,,
09.04.2020 16:00,22.4,752.4,764.6,-1.7,16,Wind blowing from the south-southwest,3,,,, ,,,,,,,,,,,-4.6,,,,,,
09.04.2020 15:00,22.3,753.0,765.2,-1.7,17,Wind blowing from the west,3,,,, ,,,,,,,,,,,-3.9,,,,,,
09.04.2020 14:00,21.9,753.7,765.9,-1.5,16,Wind blowing from the south-southwest,3,,,, ,,,,,,,,,,,-5.0,,,,,,
09.04.2020 13:00,21.0,754.1,766.4,-1.3,17,Wind blowing from the west,4,,8,, ,,,,,,,,,,,-5.0,No precipitation,6,,,,
09.04.2020 12:00,20.4,754.7,767.0,-0.7,18,Wind blowing from the west,4,,,, ,,,,,,,,,,,-4.7,,,,,,
09.04.2020 11:00,19.3,755.2,767.5,-0.1,20,Wind blowing from the west-southwest,4,,,, ,,,,,,,,,,,-4.2,,,,,,
09.04.2020 10:00,18.7,755.4,767.8,0.2,23,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,-2.8,,,,,,
09.04.2020 09:00,16.4,755.4,767.9,0.3,28,Wind blowing from the west-northwest,1,,,, ,,,,,,,,,,,-2.1,,,,,,
09.04.2020 08:00,12.8,755.3,768.0,0.4,37,Calm no wind,0,,,, ,,,,,,,,,,,-1.5,,,,,,
09.04.2020 07:00,10.7,755.2,768.0,0.3,47,Wind blowing from the north,0,,,, ,,,3.4,,,,,,,,-0.4,No precipitation,12,,,,
09.04.2020 06:00,3.4,755.1,768.2,-0.1,68,Wind blowing from the north-northeast,1,,,, ,,,,,,,,,,,-2.1,,,,,,
09.04.2020 05:00,4.1,754.9,768.0,-0.7,62,Calm no wind,0,,,, ,,,,,,,,,,,-2.7,,,,,,
09.04.2020 04:00,5.2,754.9,767.9,-1.1,61,Wind blowing from the north-east,2,,,, ,,,,,,,,,,,-1.9,,,,,,
09.04.2020 03:00,5.4,755.2,768.3,-1.0,53,Calm no wind,0,,,, ,,,,,,,,,,,-3.4,,,,,,
09.04.2020 02:00,6.1,755.6,768.6,-0.8,53,Calm no wind,0,,,, ,,,,,,,,,,,-2.8,,,,,,
09.04.2020 01:00,8.5,756.0,768.9,-0.6,43,Wind blowing from the north,1,,,, ,,,,,,,,,,,-3.4,,,,,,
09.04.2020 00:00,8.9,756.2,769.1,-0.5,39,Wind blowing from the north-northeast,1,,,, ,,,,,,,,,,,-4.3,,,,,,
08.04.2020 23:00,10.2,756.4,769.3,-0.4,39,Wind blowing from the north-east,2,,,, ,,,,,,,,,,,-3.1,,,,,,
08.04.2020 22:00,11.4,756.6,769.3,-0.1,29,Wind blowing from the north,1,,,, ,,,,,,,,,,,-6.0,,,,,,
08.04.2020 21:00,13.6,756.7,769.4,-0.1,27,Wind blowing from the west-northwest,2,,,, ,,,,,,,,,,,-5.0,,,,,,
08.04.2020 20:00,15.2,756.8,769.4,-0.3,23,Wind blowing from the west,2,,,, ,,,,,,,,,,,-5.8,,,,,,
08.04.2020 19:00,16.3,756.7,769.3,-0.8,21,Wind blowing from the west,2,,,, ,,,,21.5,,,,,,,-6.1,No precipitation,12,,,,
08.04.2020 18:00,19.7,756.8,769.2,-1.3,16,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,-6.8,,,,,,
08.04.2020 17:00,20.8,757.1,769.5,-1.6,15,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,-6.8,,,,,,
08.04.2020 16:00,21.1,757.5,769.9,-1.9,14,Wind blowing from the west-southwest,3,,,, ,,,,,,,,,,,-7.4,,,,,,
08.04.2020 15:00,21.3,758.1,770.5,-1.8,15,Wind blowing from the south,3,,,, ,,,,,,,,,,,-6.4,,,,,,
08.04.2020 14:00,20.8,758.7,771.1,-1.9,14,Wind blowing from the south,2,,,, ,,,,,,,,,,,-7.7,,,,,,
08.04.2020 13:00,20.1,759.4,771.8,-1.5,15,Wind blowing from the west,2,,,, ,,,,,,,,,,,-7.3,,,,,,
08.04.2020 12:00,19.5,759.9,772.3,-1.3,17,Wind blowing from the west,2,,,, ,,,,,,,,,,,-6.2,,,,,,
08.04.2020 11:00,18.9,760.6,773.1,-0.5,18,Wind blowing from the north-northwest,2,,,, ,,,,,,,,,,,-5.9,,,,,,
08.04.2020 10:00,17.8,760.9,773.5,-0.3,20,Wind blowing from the north-northwest,1,,,, ,,,,,,,,,,,-5.4,,,,,,
08.04.2020 09:00,14.9,761.2,773.8,0.1,30,Wind blowing from the west,1,,,, ,,,,,,,,,,,-2.5,,,,,,
08.04.2020 08:00,11.5,761.1,773.9,0.0,37,Wind blowing from the north-northwest,1,,,, ,,,,,,,,,,,-2.7,,,,,,
08.04.2020 07:00,9.9,761.2,774.1,0.0,44,Wind blowing from the north,1,,,, ,,,2.7,,,,,,,,-1.8,No precipitation,12,,,,
08.04.2020 06:00,4.4,761.1,774.2,-0.3,59,Wind blowing from the north,1,,,, ,,,,,,,,,,,-2.9,,,,,,
08.04.2020 05:00,2.9,761.1,774.3,-0.3,60,Wind blowing from the west,1,,,, ,,,,,,,,,,,-4.1,,,,,,
08.04.2020 04:00,4.0,761.2,774.4,-0.3,58,Wind blowing from the north,1,,,, ,,,,,,,,,,,-3.5,,,,,,
08.04.2020 03:00,4.9,761.4,774.5,-0.2,55,Wind blowing from the north,1,,,, ,,,,,,,,,,,-3.6,,,,,,
08.04.2020 02:00,4.9,761.4,774.5,-0.3,53,Wind blowing from the north,1,,,, ,,,,,,,,,,,-4.1,,,,,,
08.04.2020 01:00,5.8,761.5,774.7,-0.1,52,Wind blowing from the north,1,,,, ,,,,,,,,,,,-3.3,,,,,,
08.04.2020 00:00,7.0,761.6,774.7,-0.1,50,Wind blowing from the north,1,,,, ,,,,,,,,,,,-2.7,,,,,,
07.04.2020 23:00,8.2,761.7,774.7,-0.1,43,Wind blowing from the west-northwest,1,,,, ,,,,,,,,,,,-3.6,,,,,,
07.04.2020 22:00,10.4,761.6,774.5,0.0,33,Wind blowing from the south-southwest,1,,,, ,,,,,,,,,,,-5.2,,,,,,
07.04.2020 21:00,11.2,761.7,774.5,0.2,31,Wind blowing from the west-northwest,1,,,, ,,,,,,,,,,,-5.3,,,,,,
07.04.2020 20:00,13.2,761.8,774.5,0.2,27,Wind blowing from the west-southwest,1,,,, ,,,,,,,,,,,-5.4,,,,,,
07.04.2020 19:00,13.9,761.6,774.4,-0.2,23,Wind blowing from the west,1,,,, ,,,,19.9,,,,,,,-6.9,No precipitation,12,,,,
07.04.2020 18:00,18.4,761.5,774.0,-0.7,18,Wind blowing from the south-west,2,,,, ,,,,,,,,,,,-6.3,,,,,,
07.04.2020 17:00,19.1,761.6,774.1,-1.1,15,Wind blowing from the south,2,,,, ,,,,,,,,,,,-8.1,,,,,,
07.04.2020 16:00,19.3,761.8,774.4,-1.5,15,Wind blowing from the south,2,,,, ,,,,,,,,,,,-8.0,,,,,,
07.04.2020 15:00,19.5,762.2,774.7,-1.4,16,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,-7.0,,,,,,
07.04.2020 14:00,19.3,762.7,775.3,-1.2,18,Wind blowing from the south-west,2,,,, ,,,,,,,,,,,-5.6,,,,,,
07.04.2020 13:00,17.8,763.3,775.9,-0.8,20,Wind blowing from the south-southeast,2,,,, ,,,,,,,,,,,-5.4,,,,,,
07.04.2020 12:00,16.4,763.6,776.3,-0.4,21,Wind blowing from the west-southwest,2,,,, ,,,,,,,,,,,-6.0,,,,,,
07.04.2020 11:00,15.3,763.9,776.6,0.1,23,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,-5.7,,,,,,
07.04.2020 10:00,14.1,764.1,776.8,0.4,24,Wind blowing from the south-west,1,,,, ,,,,,,,,,,,-6.2,,,,,,
07.04.2020 09:00,12.9,764.0,776.8,0.9,26,Wind blowing from the south,3,,,, ,,,,,,,,,,,-6.1,,,,,,
07.04.2020 08:00,11.9,763.8,776.6,0.8,29,Wind blowing from the south,1,,,, ,,,,,,,,,,,-5.6,,,,,,
07.04.2020 07:00,9.5,763.7,776.7,0.8,44,Wind blowing from the north-east,0,,,, ,,,3.4,,,,,,,,-2.4,No precipitation,12,,,,
07.04.2020 06:00,3.8,763.1,776.3,0.4,61,Wind blowing from the north-east,3,,,, ,,,,,,,,,,,-3.2,,,,,,
07.04.2020 05:00,3.7,763.0,776.2,0.3,61,Wind blowing from the east-northeast,2,,,, ,,,,,,,,,,,-3.1,,,,,,
07.04.2020 04:00,4.4,762.9,776.1,0.7,61,Wind blowing from the north-east,3,,,, ,,,,,,,,,,,-2.5,,,,,,
07.04.2020 03:00,4.5,762.7,775.9,0.8,64,Wind blowing from the east-northeast,2,,,, ,,,,,,,,,,,-1.7,,,,,,
07.04.2020 02:00,5.0,762.7,775.8,1.1,57,Wind blowing from the west,1,,,, ,,,,,,,,,,,-2.8,,,,,,
07.04.2020 01:00,6.1,762.2,775.3,0.7,53,Wind blowing from the north,2,,,, ,,,,,,,,,,,-2.8,,,,,,
07.04.2020 00:00,6.8,761.9,775.0,0.3,50,Wind blowing from the east,2,,,, ,,,,,,,,,,,-2.9,,,,,,
06.04.2020 23:00,8.6,761.6,774.6,0.1,44,Wind blowing from the east-northeast,2,,,, ,,,,,,,,,,,-3.0,,,,,,
06.04.2020 22:00,8.6,761.5,774.5,0.3,46,Wind blowing from the east,2,,,, ,,,,,,,,,,,-2.4,,,,,,
06.04.2020 21:00,10.4,761.6,774.5,0.5,40,Wind blowing from the east-northeast,2,,,, ,,,,,,,,,,,-2.6,,,,,,
06.04.2020 20:00,11.8,761.5,774.3,0.3,34,Wind blowing from the east,2,,,, ,,,,,,,,,,,-3.5,,,,,,
06.04.2020 19:00,13.4,761.2,774.0,-0.1,30,Wind blowing from the south-east,2,,,, ,,,,18.6,,,,,,,-3.8,No precipitation,12,,,,
06.04.2020 18:00,16.1,761.1,773.7,-0.4,25,Wind blowing from the east-southeast,3,,,, ,,,,,,,,,,,-3.9,,,,,,
06.04.2020 17:00,17.1,761.2,773.8,-0.7,23,Wind blowing from the east-southeast,4,,,, ,,,,,,,,,,,-4.2,,,,,,
06.04.2020 16:00,18.0,761.3,773.8,-0.8,21,Wind blowing from the east-southeast,4,,,, ,,,,,,,,,,,-4.6,,,,,,
06.04.2020 15:00,18.0,761.5,774.1,-0.8,21,Wind blowing from the east-southeast,5,,,, ,,,,,,,,,,,-4.6,,,,,,
06.04.2020 14:00,18.1,761.9,774.4,-0.6,21,Wind blowing from the south-east,3,,,, ,,,,,,,,,,,-4.6,,,,,,
06.04.2020 13:00,17.5,762.1,774.7,-0.5,21,Wind blowing from the east-southeast,3,,9,, ,,,,,,,,,,,-5.1,No precipitation,6,,,,
06.04.2020 12:00,17.0,762.3,774.9,0.2,20,Wind blowing from the south-southeast,3,,,, ,,,,,,,,,,,-6.1,,,,,,
06.04.2020 11:00,15.9,762.5,775.2,0.8,22,Wind blowing from the south,4,,,, ,,,,,,,,,,,-5.8,,,,,,
06.04.2020 10:00,14.8,762.6,775.3,1.3,23,Wind blowing from the south,5,,,, ,,,,,,,,,,,-6.1,,,,,,
06.04.2020 09:00,14.2,762.1,774.9,1.4,23,Wind blowing from the south,5,,,, ,,,,,,,,,,,-6.6,,,,,,
06.04.2020 08:00,11.2,761.7,774.5,1.7,37,Wind blowing from the south,3,,,, ,,,,,,,,,,,-2.9,,,,,,
06.04.2020 07:00,9.1,761.3,774.3,1.6,45,Wind blowing from the east-southeast,2,,,, ,,,5.5,,,,,,,,-2.2,No precipitation,12,,,,
06.04.2020 06:00,5.7,760.7,773.8,1.5,52,Wind blowing from the east,2,,,, ,,,,,,,,,,,-3.4,,,,,,
06.04.2020 05:00,6.6,760.0,773.1,0.9,47,Wind blowing from the east,2,,,, ,,,,,,,,,,,-3.9,,,,,,
06.04.2020 04:00,7.9,759.7,772.6,0.6,42,Wind blowing from the east,3,,,, ,,,,,,,,,,,-4.5,,,,,,
06.04.2020 03:00,9.5,759.2,772.1,0.1,36,Wind blowing from the east-northeast,4,,,, ,,,,,,,,,,,-4.8,,,,,,
06.04.2020 02:00,10.4,759.1,771.9,0.3,34,Wind blowing from the east,4,,,, ,,,,,,,,,,,-4.8,,,,,,
06.04.2020 01:00,11.1,759.1,771.9,0.3,32,Wind blowing from the east-northeast,4,,9,, ,,,,,,,,,,,-5.0,No precipitation,6,,,,
06.04.2020 00:00,11.3,759.1,771.9,0.4,33,Wind blowing from the east-northeast,3,,,, ,,,,,,,,,,,-4.4,,,,,,
05.04.2020 23:00,10.9,758.8,771.7,0.3,36,Wind blowing from the east-northeast,2,,,, ,,,,,,,,,,,-3.6,,,,,,
05.04.2020 22:00,10.6,758.8,771.6,0.6,39,Wind blowing from the east-northeast,2,,,, ,,,,,,,,,,,-2.8,,,,,,
05.04.2020 21:00,11.8,758.7,771.4,1.0,37,Wind blowing from the east-northeast,2,,,, ,,,,,,,,,,,-2.4,,,,,,
05.04.2020 20:00,12.5,758.5,771.3,0.9,36,Wind blowing from the north-east,2,,,, ,,,,,,,,,,,-2.2,,,,,,
05.04.2020 19:00,13.8,758.2,770.9,0.6,33,Wind blowing from the east-northeast,2,,,, ,,,,19.1,,,,,,,-2.2,No precipitation,12,,,,
05.04.2020 18:00,17.0,757.7,770.2,-0.2,26,Wind blowing from the east,3,,,, ,,,,,,,,,,,-2.6,,,,,,
05.04.2020 17:00,18.0,757.6,770.1,-0.6,25,Wind blowing from the east-northeast,4,,,, ,,,,,,,,,,,-2.3,,,,,,
05.04.2020 16:00,18.5,757.6,770.1,-0.9,26,Wind blowing from the east,4,,,, ,,,,,,,,,,,-1.3,,,,,,
05.04.2020 15:00,18.6,757.9,770.3,-0.9,25,Wind blowing from the east-northeast,4,,,, ,,,,,,,,,,,-1.8,,,,,,
05.04.2020 14:00,18.1,758.2,770.7,-0.9,26,Wind blowing from the east,5,,,, ,,,,,,,,,,,-1.7,,,,,,
05.04.2020 13:00,18.0,758.5,771.0,-0.6,27,Wind blowing from the east-northeast,4,,9,, ,,,,,,,,,,,-1.3,No precipitation,6,,,,
05.04.2020 12:00,16.8,758.8,771.4,-0.4,28,Wind blowing from the east-northeast,4,,,, ,,,,,,,,,,,-1.8,,,,,,
05.04.2020 11:00,15.5,759.1,771.7,0.1,29,Wind blowing from the north-east,5,,,, ,,,,,,,,,,,-2.4,,,,,,
05.04.2020 10:00,14.5,759.1,771.8,0.4,29,Wind blowing from the east-northeast,4,,,, ,,,,,,,,,,,-3.3,,,,,,
05.04.2020 09:00,13.1,759.2,772.0,1.0,29,Wind blowing from the east-northeast,4,,,, ,,,,,,,,,,,-4.5,,,,,,
05.04.2020 08:00,10.6,759.0,771.8,1.1,38,Wind blowing from the north,2,,,, ,,,,,,,,,,,-3.1,,,,,,
05.04.2020 07:00,7.9,758.7,771.7,0.9,43,Wind blowing from the north,3,,,, ,,,5.6,,,,,,,,-3.9,No precipitation,12,,,,
05.04.2020 06:00,5.8,758.2,771.2,0.5,48,Wind blowing from the north,3,,,, ,,,,,,,,,,,-4.6,,,,,,
05.04.2020 05:00,5.7,757.9,771.0,0.1,46,Wind blowing from the north,3,,,, ,,,,,,,,,,,-5.0,,,,,,
