Local time in Bern / Liebefeld,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
20.06.2020 13:00,19.5,717.9,765.3,-0.4,53,Wind blowing from the north-west,2,,,, ,,,,,,,,,,,9.7,No precipitation,6,,,,
20.06.2020 12:00,19.8,718.0,765.4,-0.3,56,Wind blowing from the north-northeast,2,,,, ,,,,,,,,,,,10.7,No precipitation,1,,,,
20.06.2020 11:00,18.4,718.2,765.8,-0.1,56,Wind blowing from the north,3,,,, ,,,,,,,,,,,9.4,No precipitation,1,,,,
20.06.2020 10:00,17.6,718.3,766.0,0.0,63,Wind blowing from the north,2,,,, ,,,,,,,,,,,10.5,No precipitation,1,,,,
20.06.2020 09:00,15.5,718.3,766.5,,75,Wind blowing from the north-west,1,,,, ,,,,,,,,,,,11.1,,,,,,
20.06.2020 08:00,14.2,718.3,766.7,0.3,84,Wind blowing from the south,1,,,, ,,,,,,,,,,,11.5,No precipitation,1,,,,
20.06.2020 07:00,11.6,718.3,767.2,0.4,94,Wind blowing from the south-west,1,,,, ,,,9.6,,,,,,,,10.7,No precipitation,12,,,,
20.06.2020 06:00,10.8,718.2,767.2,0.4,95,Calm no wind,0,,,, ,,,,,,,,,,,10.1,No precipitation,1,,,,
20.06.2020 05:00,10.2,718.0,767.1,0.2,97,Wind blowing from the west,0,,,, ,,,,,,,,,,,9.7,No precipitation,1,,,,
20.06.2020 04:00,10.0,717.9,767.0,0.1,95,Wind blowing from the south-southeast,1,,,, ,,,,,,,,,,,9.3,No precipitation,1,,,,
20.06.2020 03:00,10.2,717.8,766.9,-0.2,96,Wind blowing from the north-northeast,1,,,, ,,,,,,,,,,,9.6,No precipitation,1,,,,
20.06.2020 02:00,10.0,717.8,766.9,-0.2,96,Wind blowing from the north-northeast,1,,,, ,,,,,,,,,,,9.4,No precipitation,1,,,,
20.06.2020 01:00,12.2,717.8,766.6,0.1,87,Wind blowing from the south,1,,,, ,,,,,,,,,,,10.1,No precipitation,6,,,,
20.06.2020 00:00,10.9,718.0,767.0,0.4,95,Wind blowing from the north-east,1,,,, ,,,,,,,,,,,10.2,No precipitation,1,,,,
19.06.2020 23:00,10.8,718.0,767.0,0.8,95,Wind blowing from the north,1,,,, ,,,,,,,,,,,10.1,No precipitation,1,,,,
19.06.2020 22:00,11.3,717.7,766.6,0.8,96,Wind blowing from the north-east,0,,,, ,,,,,,,,,,,10.6,No precipitation,1,,,,
19.06.2020 21:00,13.3,717.6,766.1,1.1,84,Wind blowing from the north-east,2,,,, ,,,,,,,,,,,10.7,No precipitation,1,,,,
19.06.2020 20:00,15.6,717.2,765.3,0.7,75,Wind blowing from the east-northeast,1,,,, ,,,,,,,,,,,11.2,No precipitation,1,,,,
19.06.2020 19:00,16.7,716.9,764.8,0.4,67,Wind blowing from the west-northwest,2,,,, ,,,,18.6,,,,,,,10.5,5.0,12,,,,
19.06.2020 18:00,17.0,716.5,764.3,0.0,64,Wind blowing from the west,2,,,, ,,,,,,,,,,,10.1,No precipitation,1,,,,
19.06.2020 17:00,17.9,716.5,764.1,0.0,59,Wind blowing from the west-southwest,3,,,, ,,,,,,,,,,,9.8,No precipitation,1,,,,
19.06.2020 16:00,17.0,716.5,764.2,-0.1,64,Wind blowing from the west-southwest,2,,,, ,,,,,,,,,,,10.2,0.1,1,,,,
19.06.2020 15:00,15.1,716.5,764.7,-0.2,87,Wind blowing from the north-west,3,,,, ,,,,,,,,,,,12.9,0.2,1,,,,
19.06.2020 14:00,17.0,716.5,764.2,-0.3,64,Wind blowing from the north-west,2,,,, ,,,,,,,,,,,10.2,No precipitation,1,,,,
19.06.2020 13:00,16.4,716.6,764.5,0.1,66,Wind blowing from the north-northeast,1,,,, ,,,,,,,,,,,9.9,4.0,6,,,,
19.06.2020 12:00,14.9,716.7,764.8,0.5,77,Wind blowing from the west,1,,,, ,,,,,,,,,,,10.8,No precipitation,1,,,,
19.06.2020 11:00,12.8,716.8,765.3,0.9,92,Wind blowing from the south-west,1,,,, ,,,,,,,,,,,11.5,2.0,1,,,,
19.06.2020 10:00,12.0,716.5,765.1,0.9,95,Wind blowing from the south-west,2,,,, ,,,,,,,,,,,11.2,2.0,1,,,,
19.06.2020 09:00,12.2,716.2,764.8,0.7,92,Wind blowing from the south-west,2,,,, ,,,,,,,,,,,11.0,0.3,1,,,,
19.06.2020 08:00,12.5,715.9,764.5,0.8,92,Wind blowing from the south-southwest,1,,,, ,,,,,,,,,,,11.2,0.1,1,,,,
19.06.2020 07:00,12.3,715.6,764.2,0.4,91,Wind blowing from the south,2,,,, ,,,11.4,,,,,,,,10.9,5.0,12,,,,
19.06.2020 06:00,12.0,715.5,764.1,0.2,95,Wind blowing from the south-southeast,1,,,, ,,,,,,,,,,,11.2,No precipitation,1,,,,
19.06.2020 05:00,11.6,715.1,763.8,0.0,96,Wind blowing from the south-east,1,,,, ,,,,,,,,,,,10.9,1.0,1,,,,
19.06.2020 04:00,11.7,715.2,763.9,0.0,94,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,10.8,0.1,1,,,,
19.06.2020 03:00,11.9,715.3,763.9,0.1,95,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,11.1,No precipitation,1,,,,
19.06.2020 02:00,11.7,715.1,763.7,0.0,95,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,10.9,No precipitation,1,,,,
19.06.2020 01:00,11.4,715.2,763.9,0.3,95,Wind blowing from the south-southeast,1,,,, ,,,,,,,,,,,10.6,4.0,6,,,,
19.06.2020 00:00,11.8,715.2,763.8,0.9,96,Wind blowing from the north-northeast,1,,,, ,,,,,,,,,,,11.2,No precipitation,1,,,,
18.06.2020 23:00,12.2,715.1,763.6,1.6,91,Wind blowing from the east,1,,,, ,,,,,,,,,,,10.8,No precipitation,1,,,,
18.06.2020 22:00,12.6,714.9,763.3,1.8,90,Wind blowing from the south,2,,,, ,,,,,,,,,,,11.0,2.0,1,,,,
18.06.2020 21:00,13.5,714.3,762.5,1.5,91,Wind blowing from the south-southeast,3,,,, ,,,,,,,,,,,12.0,2.0,1,,,,
18.06.2020 20:00,15.6,713.5,761.3,0.9,82,Wind blowing from the south,2,,,, ,,,,,,,,,,,12.5,No precipitation,1,,,,
18.06.2020 19:00,16.1,713.1,760.8,0.4,80,Wind blowing from the east-southeast,2,,,, ,,,,20.1,,,,,,,12.6,0.1,12,,,,
18.06.2020 18:00,16.1,712.8,760.5,0.5,78,Wind blowing from the east,2,,,, ,,,,,,,,,,,12.2,No precipitation,1,,,,
18.06.2020 17:00,17.4,712.6,760.1,0.5,68,Wind blowing from the south,1,,,, ,,,,,,,,,,,11.5,0.1,1,,,,
18.06.2020 16:00,15.6,712.7,760.5,0.2,78,Wind blowing from the south,3,,,, ,,,,,,,,,,,11.7,No precipitation,1,,,,
18.06.2020 15:00,18.6,712.3,759.6,,61,Wind blowing from the west,2,,,, ,,,,,,,,,,,10.9,,,,,,
18.06.2020 14:00,20.0,712.1,759.1,-0.8,56,Wind blowing from the west-northwest,2,,,, ,,,,,,,,,,,10.8,No precipitation,1,,,,
18.06.2020 13:00,20.1,712.5,759.4,-0.7,58,Wind blowing from the north-west,2,,,, ,,,,,,,,,,,11.5,No precipitation,6,,,,
18.06.2020 12:00,18.0,712.7,760.0,-0.5,62,Wind blowing from the west-northwest,2,,,, ,,,,,,,,,,,10.5,No precipitation,1,,,,
18.06.2020 11:00,17.5,712.9,760.4,-0.3,66,Wind blowing from the north,2,,,, ,,,,,,,,,,,11.0,No precipitation,1,,,,
18.06.2020 10:00,16.1,713.2,760.9,0.0,77,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,12.1,No precipitation,1,,,,
18.06.2020 09:00,15.0,713.2,761.1,0.2,76,Wind blowing from the west-southwest,2,,,, ,,,,,,,,,,,10.7,No precipitation,1,,,,
18.06.2020 08:00,13.8,713.2,761.3,0.2,81,Wind blowing from the south,1,,,, ,,,,,,,,,,,10.6,No precipitation,1,,,,
18.06.2020 07:00,12.2,713.2,761.5,0.0,88,Wind blowing from the south,2,,,, ,,,9.8,,,,,,,,10.2,1.0,12,,,,
18.06.2020 06:00,11.4,713.0,761.5,0.1,89,Wind blowing from the south,2,,,, ,,,,,,,,,,,9.6,No precipitation,1,,,,
18.06.2020 05:00,10.8,713.0,761.7,-0.1,94,Wind blowing from the south,2,,,, ,,,,,,,,,,,9.8,0.1,1,,,,
18.06.2020 04:00,10.3,713.2,762.0,-0.2,95,Wind blowing from the south,2,,,, ,,,,,,,,,,,9.6,No precipitation,1,,,,
18.06.2020 03:00,11.2,712.9,761.5,-0.6,91,Wind blowing from the south,2,,,, ,,,,,,,,,,,9.8,No precipitation,1,,,,
18.06.2020 02:00,10.9,713.1,761.8,-0.2,94,Wind blowing from the south,2,,,, ,,,,,,,,,,,10.0,No precipitation,1,,,,
18.06.2020 01:00,10.2,713.4,762.2,0.4,97,Wind blowing from the south-southwest,1,,,, ,,,,,,,,,,,9.7,1.0,6,,,,
18.06.2020 00:00,11.2,713.5,762.1,0.4,96,Wind blowing from the south,1,,,, ,,,,,,,,,,,10.6,No precipitation,1,,,,
17.06.2020 23:00,11.8,713.3,761.8,0.6,92,Wind blowing from the south,1,,,, ,,,,,,,,,,,10.6,No precipitation,1,,,,
17.06.2020 22:00,12.8,713.0,761.3,0.5,89,Wind blowing from the south-southeast,1,,,, ,,,,,,,,,,,11.0,0.1,1,,,,
17.06.2020 21:00,13.1,713.1,761.3,0.8,94,Wind blowing from the south-southeast,2,,,, ,,,,,,,,,,,12.2,No precipitation,1,,,,
17.06.2020 20:00,14.1,712.7,760.7,0.4,94,Wind blowing from the south-southwest,1,,,, ,,,,,,,,,,,13.1,0.9,1,,,,
17.06.2020 19:00,14.9,712.5,760.3,0.2,91,Wind blowing from the south-southeast,2,,,, ,,,,16.2,,,,,,,13.4,10.0,12,,,,
17.06.2020 18:00,15.2,712.3,760.0,0.1,87,Wind blowing from the south-southeast,1,,,, ,,,,,,,,,,,13.0,No precipitation,1,,,,
17.06.2020 17:00,14.1,712.3,760.3,0.2,84,Wind blowing from the south,1,,,, ,,,,,,,,,,,11.4,0.7,1,,,,
17.06.2020 16:00,16.0,712.3,760.0,0.0,79,Wind blowing from the south-west,3,,,, ,,,,,,,,,,,12.3,0.2,1,,,,
17.06.2020 15:00,14.7,712.2,760.1,-0.3,87,Wind blowing from the south-west,2,,,, ,,,,,,,,,,,12.5,No precipitation,1,,,,
17.06.2020 14:00,15.8,712.1,759.8,-0.3,75,Wind blowing from the south-west,3,,,, ,,,,,,,,,,,11.3,No precipitation,1,,,,
17.06.2020 13:00,15.1,712.3,760.1,0.0,81,Wind blowing from the west-southwest,3,,,, ,,,,,,,,,,,11.8,9.0,6,,,,
17.06.2020 12:00,13.5,712.5,760.6,0.2,88,Wind blowing from the west-southwest,3,,,, ,,,,,,,,,,,11.6,0.8,1,,,,
17.06.2020 11:00,14.0,712.4,760.4,0.4,91,Wind blowing from the south-west,2,,,, ,,,,,,,,,,,12.5,0.2,1,,,,
17.06.2020 10:00,13.5,712.3,760.5,0.8,94,Wind blowing from the south-west,2,,,, ,,,,,,,,,,,12.5,0.7,1,,,,
17.06.2020 09:00,13.0,712.3,760.5,1.1,93,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,11.9,2.0,1,,,,
17.06.2020 08:00,12.7,712.0,760.3,0.8,94,Wind blowing from the west-southwest,2,,,, ,,,,,,,,,,,11.8,5.0,1,,,,
17.06.2020 07:00,13.0,711.5,759.7,0.4,94,Wind blowing from the west-southwest,5,,,, ,,,13.2,,,,,,,,12.0,24.0,12,,,,
17.06.2020 06:00,13.2,711.2,759.3,-0.2,96,Wind blowing from the west-southwest,4,,,, ,,,,,,,,,,,12.5,3.0,1,,,,
17.06.2020 05:00,13.8,711.2,759.2,-0.5,97,Wind blowing from the west-northwest,2,,,, ,,,,,,,,,,,13.3,6.0,1,,,,
17.06.2020 04:00,14.1,711.1,759.1,-0.8,96,Wind blowing from the west-northwest,2,,,, ,,,,,,,,,,,13.4,4.0,1,,,,
17.06.2020 03:00,14.1,711.4,759.3,-0.9,97,Wind blowing from the north-northwest,1,,,, ,,,,,,,,,,,13.6,0.9,1,,,,
17.06.2020 02:00,14.3,711.7,759.6,-0.6,94,Wind blowing from the north,1,,,, ,,,,,,,,,,,13.3,0.2,1,,,,
17.06.2020 01:00,14.4,711.9,759.8,-0.8,94,Wind blowing from the north-northeast,2,,,, ,,,,,,,,,,,13.5,6.0,6,,,,
17.06.2020 00:00,14.5,712.3,760.2,0.0,95,Wind blowing from the north,1,,,, ,,,,,,,,,,,13.7,No precipitation,1,,,,
16.06.2020 23:00,14.6,712.3,760.3,0.0,93,Wind blowing from the north-east,2,,,, ,,,,,,,,,,,13.5,No precipitation,1,,,,
16.06.2020 22:00,15.1,712.7,760.6,0.7,91,Wind blowing from the south-west,1,,,, ,,,,,,,,,,,13.7,No precipitation,1,,,,
16.06.2020 21:00,15.5,712.3,760.1,0.3,89,Wind blowing from the north-northeast,2,,,, ,,,,,,,,,,,13.6,No precipitation,1,,,,
16.06.2020 20:00,15.8,712.3,760.0,0.2,86,Wind blowing from the north,4,,,, ,,,,,,,,,,,13.5,6.0,1,,,,
16.06.2020 19:00,18.8,712.0,759.1,-0.5,68,Wind blowing from the north-east,3,,,, ,,,,21.7,,,,,,,12.7,0.1,12,,,,
16.06.2020 18:00,20.1,712.0,758.9,-0.9,63,Wind blowing from the north-northeast,5,,,, ,,,,,,,,,,,12.7,No precipitation,1,,,,
16.06.2020 17:00,20.8,712.1,758.9,,59,Wind blowing from the north,4,,,, ,,,,,,,,,,,12.5,,,,,,
16.06.2020 16:00,20.7,712.5,759.4,-1.0,56,Wind blowing from the north-northeast,3,,,, ,,,,,,,,,,,11.6,No precipitation,1,,,,
16.06.2020 15:00,20.1,712.9,759.8,-1.1,55,Wind blowing from the north,4,,,, ,,,,,,,,,,,10.7,No precipitation,1,,,,
16.06.2020 14:00,21.2,713.2,760.0,-1.2,61,Wind blowing from the north-northeast,3,,,, ,,,,,,,,,,,13.3,No precipitation,1,,,,
16.06.2020 13:00,19.7,713.5,760.6,,55,Wind blowing from the north-east,3,,,, ,,,,,,,,,,,10.4,No precipitation,6,,,,
16.06.2020 12:00,19.0,714.0,761.2,-0.9,61,Wind blowing from the east-northeast,2,,,, ,,,,,,,,,,,11.2,No precipitation,1,,,,
16.06.2020 11:00,17.9,714.4,761.8,-0.9,65,Wind blowing from the east,2,,,, ,,,,,,,,,,,11.1,No precipitation,1,,,,
16.06.2020 10:00,18.7,714.6,761.9,-0.6,64,Wind blowing from the north-northeast,2,,,, ,,,,,,,,,,,11.6,No precipitation,1,,,,
16.06.2020 09:00,18.0,714.9,762.4,-0.4,69,Wind blowing from the north-west,1,,,, ,,,,,,,,,,,12.3,No precipitation,1,,,,
16.06.2020 08:00,15.4,715.3,763.3,0.0,77,Wind blowing from the south-east,2,,,, ,,,,,,,,,,,11.4,No precipitation,1,,,,
16.06.2020 07:00,14.5,715.2,763.3,-0.2,82,Wind blowing from the south,2,,,, ,,,12.0,,,,,,,,11.4,No precipitation,12,,,,
16.06.2020 06:00,12.6,715.3,763.7,-0.4,91,Wind blowing from the south-southeast,1,,,, ,,,,,,,,,,,11.1,No precipitation,1,,,,
16.06.2020 05:00,12.5,715.3,763.9,-0.6,90,Wind blowing from the south,1,,,, ,,,,,,,,,,,10.9,No precipitation,1,,,,
16.06.2020 04:00,12.4,715.4,763.9,-0.7,93,Wind blowing from the south-southeast,1,,,, ,,,,,,,,,,,11.3,No precipitation,1,,,,
16.06.2020 03:00,13.1,715.7,764.2,-0.6,91,Wind blowing from the south,2,,,, ,,,,,,,,,,,11.6,No precipitation,1,,,,
16.06.2020 02:00,12.6,715.9,764.4,-0.6,94,Wind blowing from the south,1,,,, ,,,,,,,,,,,11.7,No precipitation,1,,,,
16.06.2020 01:00,13.1,716.1,764.5,-0.3,94,Wind blowing from the south-southeast,1,,,, ,,,,,,,,,,,12.1,No precipitation,6,,,,
16.06.2020 00:00,14.0,716.3,764.6,-0.1,89,Wind blowing from the south-southeast,2,,,, ,,,,,,,,,,,12.2,No precipitation,1,,,,
15.06.2020 23:00,14.4,716.5,764.8,0.3,89,Wind blowing from the south-southeast,2,,,, ,,,,,,,,,,,12.6,No precipitation,1,,,,
15.06.2020 22:00,15.0,716.4,764.5,0.3,81,Wind blowing from the south,1,,,, ,,,,,,,,,,,11.8,No precipitation,1,,,,
15.06.2020 21:00,14.7,716.4,764.5,0.3,86,Wind blowing from the south,1,,,, ,,,,,,,,,,,12.3,No precipitation,1,,,,
15.06.2020 20:00,15.9,716.2,764.1,0.2,73,Wind blowing from the south-southeast,1,,,, ,,,,,,,,,,,11.0,No precipitation,1,,,,
15.06.2020 19:00,15.9,716.1,764.0,0.0,79,Wind blowing from the south-southeast,2,,,, ,,,,19.8,,,,,,,12.3,No precipitation,12,,,,
15.06.2020 18:00,16.1,716.1,764.0,0.0,87,Wind blowing from the south-southeast,2,,,, ,,,,,,,,,,,14.0,No precipitation,1,,,,
15.06.2020 17:00,15.8,716.0,763.9,0.2,87,Wind blowing from the south,2,,,, ,,,,,,,,,,,13.6,No precipitation,1,,,,
15.06.2020 16:00,15.5,716.1,764.1,0.2,85,Wind blowing from the south,2,,,, ,,,,,,,,,,,13.0,No precipitation,1,,,,
15.06.2020 15:00,15.2,716.1,764.2,0.1,84,Wind blowing from the east,2,,,, ,,,,,,,,,,,12.5,No precipitation,1,,,,
15.06.2020 14:00,17.7,715.8,763.4,-0.4,65,Wind blowing from the west-northwest,2,,,, ,,,,,,,,,,,11.1,No precipitation,1,,,,
15.06.2020 13:00,17.8,715.9,763.6,-0.4,65,Wind blowing from the north-west,2,,,, ,,,,,,,,,,,11.0,No precipitation,6,,,,
15.06.2020 12:00,19.5,716.0,763.3,-0.4,58,Wind blowing from the north-west,1,,,, ,,,,,,,,,,,11.0,No precipitation,1,,,,
15.06.2020 11:00,17.7,716.2,763.8,-0.1,65,Wind blowing from the south-southeast,1,,,, ,,,,,,,,,,,11.1,No precipitation,1,,,,
15.06.2020 10:00,16.1,716.3,764.2,0.1,79,Wind blowing from the south-east,2,,,, ,,,,,,,,,,,12.5,No precipitation,1,,,,
15.06.2020 09:00,15.9,716.4,764.3,0.4,81,Wind blowing from the south-east,2,,,, ,,,,,,,,,,,12.6,No precipitation,1,,,,
15.06.2020 08:00,14.9,716.3,764.5,0.4,86,Wind blowing from the south,2,,,, ,,,,,,,,,,,12.5,No precipitation,1,,,,
15.06.2020 07:00,13.8,716.2,764.5,0.4,88,Wind blowing from the south-southeast,3,,,, ,,,13.2,,,,,,,,11.9,No precipitation,12,,,,
15.06.2020 06:00,13.8,716.0,764.3,0.1,89,Wind blowing from the south,2,,,, ,,,,,,,,,,,12.0,No precipitation,1,,,,
15.06.2020 05:00,13.7,715.9,764.2,-0.3,88,Wind blowing from the south,2,,,, ,,,,,,,,,,,11.7,No precipitation,1,,,,
15.06.2020 04:00,13.4,715.8,764.2,-0.3,92,Wind blowing from the south,2,,,, ,,,,,,,,,,,12.1,No precipitation,1,,,,
15.06.2020 03:00,13.4,715.9,764.2,-0.2,94,Wind blowing from the south-southwest,1,,,, ,,,,,,,,,,,12.4,No precipitation,1,,,,
15.06.2020 02:00,13.3,716.2,764.6,0.3,96,Wind blowing from the south-west,1,,,, ,,,,,,,,,,,12.6,No precipitation,1,,,,
15.06.2020 01:00,13.5,716.1,764.5,0.2,93,Wind blowing from the south-southwest,1,,,, ,,,,,,,,,,,12.3,No precipitation,6,,,,
15.06.2020 00:00,13.6,716.1,764.5,0.4,93,Wind blowing from the south-southeast,1,,,, ,,,,,,,,,,,12.5,No precipitation,1,,,,
14.06.2020 23:00,13.5,715.9,764.3,0.3,95,Wind blowing from the south-southeast,0,,,, ,,,,,,,,,,,12.7,No precipitation,1,,,,
14.06.2020 22:00,13.8,715.9,764.2,0.6,93,Wind blowing from the north-northeast,1,,,, ,,,,,,,,,,,12.6,No precipitation,1,,,,
14.06.2020 21:00,14.8,715.7,763.9,0.4,85,Wind blowing from the south-east,1,,,, ,,,,,,,,,,,12.2,No precipitation,1,,,,
14.06.2020 20:00,15.1,715.6,763.6,0.4,85,Wind blowing from the south-east,1,,,, ,,,,,,,,,,,12.5,No precipitation,1,,,,
14.06.2020 19:00,15.7,715.3,763.2,0.1,79,Wind blowing from the south-southeast,2,,,, ,,,,16.1,,,,,,,12.1,1.0,12,,,,
14.06.2020 18:00,15.7,715.3,763.2,-0.3,78,Wind blowing from the south-southeast,2,,,, ,,,,,,,,,,,11.8,No precipitation,1,,,,
14.06.2020 17:00,15.6,715.2,763.1,-0.4,80,Wind blowing from the south-southeast,2,,,, ,,,,,,,,,,,12.2,No precipitation,1,,,,
14.06.2020 16:00,15.3,715.2,763.2,-0.4,80,Wind blowing from the south-southeast,2,,,, ,,,,,,,,,,,11.8,No precipitation,1,,,,
14.06.2020 15:00,14.5,715.6,763.7,-0.3,82,Wind blowing from the east,1,,,, ,,,,,,,,,,,11.4,No precipitation,1,,,,
14.06.2020 14:00,15.0,715.6,763.7,0.0,85,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,12.5,No precipitation,1,,,,
14.06.2020 13:00,15.3,715.6,763.6,0.0,84,Wind blowing from the south-east,3,,,, ,,,,,,,,,,,12.5,1.0,6,,,,
14.06.2020 12:00,13.9,715.9,764.2,0.3,87,Wind blowing from the south,2,,,, ,,,,,,,,,,,11.7,No precipitation,1,,,,
14.06.2020 11:00,13.4,715.6,764.0,0.2,90,Wind blowing from the south-southeast,2,,,, ,,,,,,,,,,,11.7,No precipitation,1,,,,
14.06.2020 10:00,12.6,715.6,764.2,0.4,92,Wind blowing from the south,2,,,, ,,,,,,,,,,,11.4,0.1,1,,,,
14.06.2020 09:00,12.1,715.6,764.2,0.6,94,Wind blowing from the south-southeast,2,,,, ,,,,,,,,,,,11.1,0.9,1,,,,
14.06.2020 08:00,11.9,715.4,764.0,0.7,93,Wind blowing from the south,2,,,, ,,,,,,,,,,,10.8,0.3,1,,,,
14.06.2020 07:00,12.2,715.2,763.7,0.5,92,Wind blowing from the south-southwest,2,,,, ,,,12.1,,,,,,,,11.0,0.6,12,,,,
14.06.2020 06:00,12.3,715.0,763.6,0.3,92,Wind blowing from the south-southwest,1,,,, ,,,,,,,,,,,11.1,0.2,1,,,,
14.06.2020 05:00,12.5,714.7,763.2,-0.1,91,Wind blowing from the south,2,,,, ,,,,,,,,,,,11.0,No precipitation,1,,,,
14.06.2020 04:00,12.7,714.7,763.2,0.0,89,Wind blowing from the south,2,,,, ,,,,,,,,,,,10.9,No precipitation,1,,,,
14.06.2020 03:00,12.8,714.7,763.1,0.2,92,Wind blowing from the south-southeast,2,,,, ,,,,,,,,,,,11.6,No precipitation,1,,,,
14.06.2020 02:00,12.9,714.8,763.2,0.3,92,Wind blowing from the south,2,,,, ,,,,,,,,,,,11.7,No precipitation,1,,,,
14.06.2020 01:00,12.8,714.7,763.0,0.3,92,Wind blowing from the south,2,,,, ,,,,,,,,,,,11.5,No precipitation,6,,,,
14.06.2020 00:00,13.0,714.5,762.9,0.6,91,Wind blowing from the south,2,,,, ,,,,,,,,,,,11.5,No precipitation,1,,,,
13.06.2020 23:00,13.0,714.5,762.9,1.0,96,Wind blowing from the south-southwest,1,,,, ,,,,,,,,,,,12.4,No precipitation,1,,,,
13.06.2020 22:00,13.1,714.4,762.7,1.1,91,Wind blowing from the south,1,,,, ,,,,,,,,,,,11.6,No precipitation,1,,,,
13.06.2020 21:00,13.1,713.9,762.2,0.6,94,Wind blowing from the south-southeast,1,,,, ,,,,,,,,,,,12.1,No precipitation,1,,,,
13.06.2020 20:00,12.9,713.5,761.8,0.9,93,Wind blowing from the west,0,,,, ,,,,,,,,,,,11.8,No precipitation,1,,,,
13.06.2020 19:00,13.1,713.3,761.5,1.1,93,Wind blowing from the south-southwest,2,,,, ,,,,23.0,,,,,,,11.9,11.0,12,,,,
13.06.2020 18:00,12.8,713.3,761.6,1.9,91,Wind blowing from the south,3,,,, ,,,,,,,,,,,11.3,0.7,1,,,,
13.06.2020 17:00,13.4,712.6,760.7,3.2,89,Wind blowing from the west-southwest,3,,,, ,,,,,,,,,,,11.6,2.0,1,,,,
13.06.2020 16:00,13.0,712.2,760.4,2.6,93,Wind blowing from the south-west,3,,,, ,,,,,,,,,,,11.9,5.0,1,,,,
13.06.2020 15:00,12.7,711.4,759.6,1.2,92,Wind blowing from the south-west,9,,,, ,,,,,,,,,,,11.5,3.0,1,,,,
13.06.2020 14:00,22.7,709.4,755.7,-1.2,48,Wind blowing from the north-northeast,5,,,, ,,,,,,,,,,,11.0,No precipitation,1,,,,
13.06.2020 13:00,23.0,709.6,755.9,-1.1,51,Wind blowing from the north-east,5,,,, ,,,,,,,,,,,12.2,No precipitation,6,,,,
13.06.2020 12:00,21.7,710.2,756.7,-0.7,56,Wind blowing from the north-east,5,,,, ,,,,,,,,,,,12.5,No precipitation,1,,,,
13.06.2020 11:00,21.0,710.6,757.3,-0.5,57,Wind blowing from the north-east,5,,,, ,,,,,,,,,,,12.2,No precipitation,1,,,,
13.06.2020 10:00,20.5,710.7,757.5,-0.4,60,Wind blowing from the north-east,4,,,, ,,,,,,,,,,,12.4,No precipitation,1,,,,
13.06.2020 09:00,19.3,710.9,757.9,0.1,72,Wind blowing from the west,2,,,, ,,,,,,,,,,,14.2,No precipitation,1,,,,
13.06.2020 08:00,16.2,711.1,758.6,0.6,83,Wind blowing from the north-northeast,1,,,, ,,,,,,,,,,,13.3,No precipitation,1,,,,
13.06.2020 07:00,14.0,711.1,759.0,0.9,90,Calm no wind,0,,,, ,,,10.6,,,,,,,,12.3,No precipitation,12,,,,
13.06.2020 06:00,12.9,710.8,759.0,0.8,94,Wind blowing from the north-northeast,1,,,, ,,,,,,,,,,,11.9,No precipitation,1,,,,
13.06.2020 05:00,11.6,710.5,758.9,0.6,94,Calm no wind,0,,,, ,,,,,,,,,,,10.7,No precipitation,1,,,,
13.06.2020 04:00,11.6,710.2,758.5,0.5,95,Wind blowing from the north-northeast,1,,,, ,,,,,,,,,,,10.8,No precipitation,1,,,,
13.06.2020 03:00,11.7,710.0,758.3,0.7,95,Wind blowing from the south,1,,,, ,,,,,,,,,,,10.9,No precipitation,1,,,,
13.06.2020 02:00,12.5,709.9,758.1,1.0,92,Wind blowing from the north-northeast,1,,,, ,,,,,,,,,,,11.3,No precipitation,1,,,,
13.06.2020 01:00,14.2,709.7,757.6,1.3,85,Wind blowing from the south-east,2,,,, ,,,,,,,,,,,11.7,No precipitation,6,,,,
13.06.2020 00:00,14.8,709.3,757.0,1.8,85,Wind blowing from the south,1,,,, ,,,,,,,,,,,12.3,No precipitation,1,,,,
12.06.2020 23:00,17.6,708.9,756.1,2.2,74,Wind blowing from the south-southeast,1,,,, ,,,,,,,,,,,12.9,No precipitation,1,,,,
12.06.2020 22:00,17.6,708.4,755.5,2.3,76,Wind blowing from the south-east,0,,,, ,,,,,,,,,,,13.3,No precipitation,1,,,,
12.06.2020 21:00,19.1,707.5,754.3,1.9,71,Wind blowing from the south-southwest,1,,,, ,,,,,,,,,,,13.7,No precipitation,1,,,,
12.06.2020 20:00,21.3,706.7,753.1,1.3,58,Wind blowing from the south-southwest,2,,,, ,,,,,,,,,,,12.7,No precipitation,1,,,,
12.06.2020 19:00,22.4,706.1,752.2,0.7,53,Wind blowing from the west,2,,,, ,,,,25.4,,,,,,,12.3,No precipitation,12,,,,
