Regions,Cases,Cumulative Cases,Deaths,Cumulative Deaths,Tests,Cumulative Tests,Meeting Friends/Family (Indoor) (Low),Meeting Friends/Family (Indoor) (Moderate),Meeting Friends/Family (Indoor) (High),Meeting Friends/Family (Outdoor) (Low),Meeting Friends/Family (Outdoor) (Moderate),Meeting Friends/Family (Outdoor) (High),Domestic Travel (Low),Domestic Travel (Moderate),Domestic Travel (High),International Travel (Low),International Travel (Moderate),International Travel (High),Cafes and Restaurants (Low),Cafes and Restaurants (Moderate),Cafes and Restaurants (High),Pubs and Bars (Low),Pubs and Bars (Moderate),Pubs and Bars (High),Sports and Leisure (Low),Sports and Leisure (Moderate),Sports and Leisure (High),School Closure,Non-Essential Shops,Hospitals/ Care and Nursing Home Visits (Low),Hospitals/ Care and Nursing Home Visits (Moderate),Hospitals/ Care and Nursing Home Visits (High),Temperature,Humidity
7,815,90716,25,2992,815,90568,52,42,6,52,42,0,52,6,0,52,42,0,52,6,0,52,12,0,52,12,0,45,45,52,42,0,1,2
7,664,89803,16,2967,664,89753,51,42,6,51,42,0,51,6,0,51,42,0,51,6,0,51,12,0,51,12,0,45,45,51,42,0,1,2
7,811,89040,30,2951,811,89089,51,42,6,51,42,0,51,6,0,51,42,0,51,6,0,51,12,0,51,12,0,45,44,51,42,0,1,2
7,868,88259,31,2921,868,88278,51,42,3,51,42,0,51,3,0,51,42,0,51,3,0,51,12,0,51,3,0,45,44,51,42,0,1,2
7,816,87427,28,2890,816,87410,51,42,3,51,42,0,51,3,0,51,42,0,51,3,0,51,12,0,51,3,0,44,44,51,42,0,1,2
7,843,86585,23,2862,843,86594,51,42,3,51,42,0,51,3,0,51,42,0,51,3,0,51,12,0,51,3,0,44,44,51,42,0,1,2
7,779,85772,26,2839,779,85751,51,42,3,51,42,0,51,3,0,51,42,0,51,3,0,51,12,0,51,3,0,44,44,51,42,0,1,2
7,506,85063,17,2813,506,84972,50,42,3,50,42,0,50,3,0,50,42,0,50,3,0,50,12,0,50,3,0,44,44,50,42,0,1,2
7,515,84463,25,2796,515,84466,50,42,3,50,42,0,50,3,0,50,42,0,50,3,0,50,12,0,50,3,0,44,43,50,42,0,1,2
7,597,83923,29,2771,597,83951,50,42,3,50,42,0,50,3,0,50,42,0,50,3,0,50,9,0,50,3,0,44,43,50,42,0,1,2
7,671,83329,24,2742,671,83354,50,42,3,50,42,0,50,3,0,50,42,0,50,3,0,50,9,0,50,3,0,43,43,50,42,0,1,2
7,656,82688,22,2718,656,82683,50,42,3,50,42,0,50,3,0,50,42,0,50,3,0,50,9,0,50,3,0,43,43,50,42,0,1,2
7,737,81940,26,2696,737,82027,50,42,3,50,42,3,50,3,3,50,42,0,50,3,3,50,9,3,50,3,3,43,43,50,42,0,1,2
7,800,81149,30,2669,800,81110,49,42,3,49,42,3,49,3,3,49,42,0,49,3,3,49,9,3,49,3,3,43,43,49,42,0,1,2
7,501,80409,30,2639,501,80310,49,39,3,49,39,3,49,3,3,49,39,0,49,3,3,49,9,3,49,3,3,43,42,49,39,0,1,2
7,503,79808,31,2609,503,79809,49,39,3,49,39,3,49,3,3,49,39,0,49,3,3,49,9,3,49,9,3,43,42,49,39,0,1,2
7,700,79240,29,2578,700,79306,49,39,3,49,39,3,49,3,3,49,39,0,49,3,3,49,9,3,49,9,3,42,42,49,39,0,1,2
7,768,78583,19,2549,768,78606,49,39,3,49,39,3,49,3,3,49,39,0,49,3,3,49,9,3,49,9,3,42,42,49,39,0,1,2
7,848,77811,30,2530,848,77838,49,39,3,49,39,3,49,3,3,49,39,0,49,3,3,49,9,3,49,9,3,42,42,49,39,0,1,2
7,826,76997,28,2500,826,76990,48,39,3,48,39,3,48,3,3,48,39,0,48,3,3,48,9,3,48,9,3,42,42,48,39,0,2,2
7,1015,76101,19,2472,1015,76164,48,39,3,48,39,3,48,3,3,48,39,0,48,3,3,48,9,3,48,9,3,42,41,48,39,0,1,2
7,573,75296,35,2453,573,75149,48,39,0,48,39,0,48,0,0,48,39,0,48,0,0,48,9,0,48,0,0,42,41,48,39,0,1,2
7,692,74536,36,2418,692,74576,48,39,0,48,39,0,48,0,0,48,39,0,48,0,0,48,9,0,48,0,0,41,41,48,39,0,1,2
7,898,73815,33,2382,898,73884,48,39,0,48,39,0,48,0,0,48,39,0,48,0,0,48,9,0,48,0,0,41,41,48,39,0,1,2
7,989,72955,21,2349,989,72986,48,39,0,48,39,0,48,0,0,48,39,0,48,0,0,48,9,0,48,0,0,41,41,48,39,0,1,2
7,1174,71935,24,2328,1174,71997,47,39,0,47,39,0,47,0,0,47,39,0,47,0,0,47,9,0,47,0,0,41,41,47,39,0,2,2
7,1290,70784,24,2304,1290,70823,47,39,0,47,39,0,47,0,0,47,39,0,47,0,0,47,9,0,47,0,0,41,40,47,39,0,2,2
7,1733,69385,23,2280,1733,69533,47,39,0,47,39,0,47,0,0,47,39,0,47,0,0,47,6,0,47,0,0,41,40,47,39,0,1,2
7,1055,68026,18,2257,1055,67800,47,39,0,47,39,0,47,0,0,47,39,0,47,0,0,47,6,0,47,0,0,40,40,47,39,0,1,2
7,1253,66679,11,2239,1253,66745,47,39,0,47,39,0,47,0,0,47,39,0,47,0,0,47,6,0,47,0,0,40,40,47,39,0,2,2
7,1716,65337,15,2228,1716,65492,47,39,0,47,39,0,47,0,0,47,39,0,47,0,0,47,6,0,47,0,0,40,40,47,39,0,1,2
7,1556,63829,19,2213,1556,63776,46,39,0,46,39,0,46,0,0,46,39,0,46,0,0,46,6,0,46,0,0,40,40,46,39,0,1,2
7,1589,62209,18,2194,1589,62220,46,36,0,46,36,0,46,0,0,46,36,0,46,0,0,46,6,0,46,0,0,40,39,46,36,0,2,2
7,1772,60570,10,2176,1772,60631,46,36,0,46,36,0,46,0,0,46,36,0,46,0,0,46,6,0,46,6,0,40,39,46,36,0,2,2
7,1902,58815,16,2166,1902,58859,46,36,0,46,36,0,46,0,0,46,36,0,46,0,0,46,6,0,46,6,0,39,39,46,36,0,2,2
7,1290,57161,19,2150,1290,56957,46,36,0,46,36,0,46,0,0,46,36,0,46,0,0,46,6,0,46,6,0,39,39,46,36,0,2,2
7,1163,55709,11,2131,1163,55667,46,36,0,46,36,0,46,0,0,46,36,0,46,0,0,46,6,0,46,6,0,39,39,46,36,0,1,2
7,1480,54398,16,2120,1480,54504,45,36,0,45,36,0,45,0,0,45,36,0,45,0,0,45,6,0,45,6,0,39,39,45,36,0,1,2
7,1557,52998,14,2104,1557,53024,45,36,0,45,36,0,45,0,0,45,36,0,45,0,0,45,6,0,45,6,0,39,38,45,36,0,1,2
7,1602,51452,7,2090,1602,51467,45,36,0,45,36,0,45,0,0,45,36,0,45,0,0,45,6,0,45,0,0,39,38,45,36,0,1,2
7,1533,49888,8,2083,1533,49865,45,36,0,45,36,0,45,0,0,45,36,0,45,0,0,45,6,0,45,0,0,38,38,45,36,0,1,2
7,1785,48248,14,2075,1785,48332,45,36,0,45,36,0,45,0,0,45,36,0,45,0,0,45,6,0,45,0,0,38,38,45,36,0,2,2
7,710,46905,8,2061,710,46547,45,36,0,45,36,0,45,0,0,45,36,0,45,0,0,45,6,0,45,0,0,38,38,45,36,0,2,2
7,851,45790,9,2053,851,45837,44,36,0,44,36,0,44,0,0,44,36,0,44,0,0,44,6,0,44,0,0,38,38,44,36,0,2,2
7,1240,44856,12,2044,1240,44986,44,36,0,44,36,0,44,0,0,44,36,0,44,0,0,44,6,0,44,0,0,38,37,44,36,0,2,2
7,1410,43689,15,2032,1410,43746,44,36,0,44,36,0,44,0,0,44,36,0,44,0,0,44,3,0,44,0,0,38,37,44,36,0,2,2
7,1369,42349,8,2017,1369,42336,44,36,0,44,36,0,44,0,0,44,36,0,44,0,0,44,3,0,44,0,0,37,37,44,36,0,1,2
7,1421,40949,11,2009,1421,40967,44,36,0,44,36,0,44,0,0,44,36,0,44,0,0,44,3,0,44,0,0,37,37,44,36,0,1,2
7,1335,39574,8,1998,1335,39546,44,36,0,44,36,0,44,0,0,44,36,0,44,0,0,44,3,0,44,0,0,37,37,44,36,0,1,2
7,903,38355,5,1990,903,38211,43,36,0,43,36,0,43,0,0,43,36,0,43,0,0,43,3,0,43,0,0,37,37,43,36,0,1,2
7,787,37346,7,1985,787,37308,43,33,0,43,33,0,43,0,0,43,33,0,43,0,0,43,3,0,43,0,0,37,36,43,33,0,2,2
7,1135,36405,5,1978,1135,36521,43,33,0,43,33,0,43,0,0,43,33,0,43,0,0,43,3,0,43,3,0,37,36,43,33,0,1,2
7,1278,35338,5,1973,1278,35386,43,33,0,43,33,0,43,0,0,43,33,0,43,0,0,43,3,0,43,3,0,36,36,43,33,0,1,2
7,1356,34082,7,1968,1356,34108,43,33,0,43,33,0,43,0,0,43,33,0,43,0,0,43,3,0,43,3,0,36,36,43,33,0,2,2
7,1138,32824,3,1961,1138,32752,43,33,0,43,33,0,43,0,0,43,33,0,43,0,0,43,3,0,43,3,0,36,36,43,33,0,2,2
7,1122,31619,3,1958,1122,31614,42,33,0,42,33,0,42,0,0,42,33,0,42,0,0,42,3,0,42,3,0,36,36,42,33,0,2,1
7,585,30671,4,1955,585,30492,42,33,0,42,33,0,42,0,0,42,33,0,42,0,0,42,3,0,42,3,0,36,35,42,33,0,1,2
7,642,29888,8,1951,642,29907,42,33,0,42,33,0,42,0,0,42,33,0,42,0,0,42,3,0,42,3,0,36,35,42,33,0,1,2
7,783,29218,5,1943,783,29265,42,33,0,42,33,0,42,0,0,42,33,0,42,0,0,42,3,0,42,3,0,35,35,42,33,0,1,2
7,677,28517,2,1938,677,28482,42,33,0,42,33,0,42,0,0,42,33,0,42,0,0,42,3,0,42,3,0,35,35,42,33,0,1,2
7,855,27745,3,1936,855,27805,42,33,0,42,33,0,42,0,0,42,33,0,42,0,0,42,3,0,42,3,0,35,35,42,33,0,1,2
7,952,26917,2,1933,952,26950,41,33,0,41,33,0,41,0,0,41,33,0,41,0,0,41,3,0,41,3,0,35,35,41,33,0,1,2
7,743,26067,4,1931,743,25998,41,33,0,41,33,0,41,0,0,41,33,0,41,0,0,41,3,0,41,3,0,35,34,41,33,0,1,2
7,479,25343,5,1927,479,25255,41,33,0,41,33,0,41,0,0,41,33,0,41,0,0,41,0,0,41,0,0,35,34,41,33,0,2,1
7,562,24748,1,1922,562,24776,41,33,0,41,33,0,41,0,0,41,33,0,41,0,0,41,0,0,41,0,0,34,34,41,33,0,1,2
7,757,24149,2,1921,757,24214,41,33,0,41,33,0,41,0,0,41,33,0,41,0,0,41,0,0,41,0,0,34,34,41,33,0,1,2
7,836,23430,1,1919,836,23457,41,33,0,41,33,0,41,0,0,41,33,0,41,0,0,41,0,0,41,0,0,34,34,41,33,0,2,2
7,794,22635,1,1918,794,22621,40,33,0,40,33,0,40,0,0,40,33,0,40,0,0,40,0,0,40,0,0,34,34,40,33,0,2,2
7,647,21876,1,1917,647,21827,40,30,0,40,30,0,40,0,0,40,30,0,40,0,0,40,0,0,40,0,0,34,33,40,30,0,2,2
7,645,21180,1,1916,645,21180,40,30,0,40,30,0,40,0,0,40,30,0,40,0,0,40,0,0,40,0,0,34,33,40,30,0,2,2
7,430,20606,3,1915,430,20535,40,30,0,40,30,0,40,0,0,40,30,0,40,0,0,40,0,0,40,0,0,33,33,40,30,0,1,2
7,396,20116,1,1912,396,20105,40,30,0,40,30,0,40,0,0,40,30,0,40,0,0,40,0,0,40,0,0,33,33,40,30,0,2,2
7,416,19702,1,1911,416,19709,40,30,0,40,30,0,40,0,0,40,30,0,40,0,0,40,0,0,40,0,0,33,33,40,30,0,2,2
7,391,19301,1,1910,391,19293,39,30,0,39,30,0,39,0,0,39,30,0,39,0,0,39,0,0,39,0,0,33,33,39,30,0,1,2
7,394,18901,1,1909,394,18902,39,30,0,39,30,0,39,0,0,39,30,0,39,0,0,39,0,0,39,0,0,33,32,39,30,0,2,2
7,270,18549,0,1908,270,18508,39,30,0,39,30,0,39,0,0,39,30,0,39,0,0,39,0,0,39,0,0,33,32,39,30,0,2,2
7,318,18222,1,1908,318,18238,39,30,0,39,30,0,39,0,0,39,30,0,39,0,0,39,0,0,39,0,0,32,32,39,30,0,2,2
7,118,17986,1,1907,118,17920,39,30,0,39,30,0,39,0,0,39,30,0,39,0,0,39,0,0,39,0,0,32,32,39,30,0,2,1
7,129,17798,0,1906,129,17802,39,30,0,39,30,0,39,0,0,39,30,0,39,0,0,39,0,0,39,0,0,32,32,39,30,0,1,1
7,218,17643,1,1906,218,17673,38,30,0,38,30,0,38,0,0,38,30,0,38,0,0,38,0,0,38,0,0,32,32,38,30,0,1,1
7,206,17459,2,1905,206,17455,38,30,0,38,30,0,38,0,0,38,30,0,38,0,0,38,0,0,38,0,0,32,31,38,30,0,1,2
7,171,17260,1,1903,171,17249,38,30,0,38,30,0,38,0,0,38,30,0,38,0,0,38,0,0,38,0,0,32,31,38,30,0,2,2
7,152,17084,0,1902,152,17078,38,30,0,38,30,0,38,0,0,38,30,0,38,0,0,38,0,0,38,0,0,31,31,38,30,0,2,2
7,150,16926,0,1902,150,16926,38,30,0,38,30,0,38,0,0,38,30,0,38,0,0,38,0,0,38,0,0,31,31,38,30,0,2,2
7,144,16778,1,1902,144,16776,38,30,0,38,30,0,38,0,0,38,30,0,38,0,0,38,0,0,38,0,0,31,31,38,30,0,2,2
7,126,16638,0,1901,126,16632,37,30,0,37,30,0,37,0,0,37,30,0,37,0,0,37,0,0,37,0,0,31,31,37,30,0,2,1
7,124,16506,1,1901,124,16506,37,27,0,37,27,0,37,0,0,37,27,0,37,0,0,37,0,0,37,0,0,31,30,37,27,0,2,1
7,106,16388,1,1900,106,16382,37,27,0,37,27,0,37,0,0,37,27,0,37,0,0,37,0,0,37,0,0,31,30,37,27,0,2,1
7,74,16286,0,1899,74,16276,37,27,0,37,27,0,37,0,0,37,27,0,37,0,0,37,0,0,37,0,0,30,30,37,27,0,2,2
7,86,16198,2,1899,86,16202,37,27,0,37,27,0,37,0,0,37,27,0,37,0,0,37,0,0,37,0,0,30,30,37,27,0,2,1
7,76,16119,0,1897,76,16116,37,27,0,37,27,0,37,0,0,37,27,0,37,0,0,37,0,0,37,0,0,30,30,37,27,0,2,1
7,55,16047,2,1897,55,16040,36,27,0,36,27,0,36,0,0,36,27,0,36,0,0,36,0,0,36,0,0,30,30,36,27,0,2,1
7,63,15982,0,1895,63,15985,36,27,0,36,27,0,36,0,0,36,27,0,36,0,0,36,0,0,36,0,0,30,29,36,27,0,2,2
7,94,15911,0,1895,94,15922,36,27,0,36,27,0,36,0,0,36,27,0,36,0,0,36,0,0,36,0,0,30,29,36,27,0,2,2
7,84,15831,1,1895,84,15828,36,27,0,36,27,0,36,0,0,36,27,0,36,0,0,36,0,0,36,0,0,29,29,36,27,0,2,1
7,76,15746,0,1894,76,15744,36,27,0,36,27,0,36,0,0,36,27,0,36,0,0,36,0,0,36,0,0,29,29,36,27,0,2,2
7,75,15668,0,1894,75,15668,36,27,0,36,27,0,36,0,0,36,27,0,36,0,0,36,0,0,36,0,0,29,29,36,27,0,2,2
7,97,15585,0,1894,97,15593,35,27,0,35,27,0,35,0,0,35,27,0,35,0,0,35,0,0,35,0,0,29,29,35,27,0,2,2
7,73,15504,0,1894,73,15496,35,27,0,35,27,0,35,0,0,35,27,0,35,0,0,35,0,0,35,0,0,29,28,35,27,0,2,2
7,83,15419,1,1894,83,15423,35,27,0,35,27,0,35,0,0,35,27,0,35,0,0,35,0,0,35,0,0,29,28,35,27,0,2,2
7,131,15324,1,1893,131,15340,35,27,0,35,27,0,35,0,0,35,27,0,35,0,0,35,0,0,35,0,0,28,28,35,27,0,2,2
7,146,15204,0,1892,146,15209,35,27,0,35,27,0,35,0,0,35,27,0,35,0,0,35,0,0,35,0,0,28,28,35,27,0,2,2
7,131,15068,0,1892,131,15063,35,27,0,35,27,0,35,0,0,35,27,0,35,0,0,35,0,0,35,0,0,28,28,35,27,0,2,2
7,99,14942,0,1892,99,14932,34,27,0,34,27,0,34,0,0,34,27,0,34,0,0,34,0,0,34,0,0,28,28,34,27,0,2,1
7,57,14847,0,1892,57,14833,34,24,0,34,24,0,34,0,0,34,24,0,34,0,0,34,0,0,34,0,0,28,27,34,24,0,2,1
7,34,14783,0,1892,34,14776,34,24,0,34,24,0,34,0,0,34,24,0,34,0,0,34,0,0,34,0,0,28,27,34,24,0,2,1
7,50,14736,0,1892,50,14742,34,24,0,34,24,0,34,0,0,34,24,0,34,0,0,34,0,0,34,0,0,27,27,34,24,0,2,1
7,72,14684,1,1892,72,14692,34,24,0,34,24,0,34,0,0,34,24,0,34,0,0,34,0,0,34,0,0,27,27,34,24,0,2,2
7,57,14625,1,1891,57,14620,34,24,0,34,24,0,34,0,0,34,24,0,34,0,0,34,0,0,34,0,0,27,27,34,24,0,2,2
7,62,14561,0,1890,62,14563,33,24,0,33,24,0,33,0,0,33,24,0,33,0,0,33,0,0,33,0,0,27,27,33,24,0,2,2
7,50,14505,1,1890,50,14501,33,24,0,33,24,0,33,0,0,33,24,0,33,0,0,33,0,0,33,0,0,27,26,33,24,0,2,2
7,49,14451,0,1889,49,14451,33,24,0,33,24,0,33,0,0,33,24,0,33,0,0,33,0,0,33,0,0,27,26,33,24,0,2,2
7,41,14404,1,1889,41,14402,33,24,0,33,24,0,33,0,0,33,24,0,33,0,0,33,0,0,33,0,0,26,26,33,24,0,2,2
7,39,14361,1,1888,39,14361,33,24,0,33,24,0,33,0,0,33,24,0,33,0,0,33,0,0,33,0,0,26,26,33,24,0,2,2
7,64,14313,0,1887,64,14322,33,24,0,33,24,0,33,0,0,33,24,0,33,0,0,33,0,0,33,0,0,26,26,33,24,0,2,2
7,85,14251,1,1887,85,14258,32,24,0,32,24,0,32,0,0,32,24,0,32,0,0,32,0,0,32,0,0,26,26,32,24,0,2,1
7,69,14178,0,1886,69,14173,32,24,0,32,24,0,32,0,0,32,24,0,32,0,0,32,0,0,32,0,0,26,25,32,24,0,2,2
7,58,14107,0,1886,58,14104,32,24,0,32,24,0,32,0,0,32,24,0,32,0,0,32,0,0,32,0,0,26,25,32,24,0,2,2
7,48,14049,2,1886,48,14046,32,24,0,32,24,0,32,0,0,32,24,0,32,0,0,32,0,0,32,0,0,25,25,32,24,0,2,2
7,37,14001,0,1884,37,13998,32,24,0,32,24,0,32,0,0,32,24,0,32,0,0,32,0,0,32,0,0,25,25,32,24,0,2,2
7,24,13965,0,1884,24,13961,32,24,0,32,24,0,32,0,0,32,24,0,32,0,0,32,0,0,32,0,0,25,25,32,24,0,2,2
7,55,13926,1,1884,55,13937,31,24,0,31,24,0,31,0,0,31,24,0,31,0,0,31,0,0,31,24,0,25,25,31,24,0,2,2
7,53,13882,0,1883,53,13882,31,21,0,31,21,0,31,0,0,31,21,0,31,0,0,31,0,0,31,21,0,25,24,31,21,0,2,2
7,42,13832,1,1883,42,13829,31,21,0,31,21,0,31,0,0,31,21,0,31,0,0,31,0,0,31,21,0,25,24,31,21,0,3,1
7,41,13787,0,1882,41,13787,31,21,0,31,21,0,31,0,0,31,21,0,31,0,0,31,0,0,31,21,0,24,24,31,21,0,3,2
7,41,13746,0,1882,41,13746,31,21,0,31,21,0,31,0,0,31,21,0,31,0,0,31,0,0,31,21,0,24,24,31,21,0,2,2
7,15,13713,0,1882,15,13705,31,21,0,31,21,0,31,0,0,31,21,0,31,0,0,31,0,0,31,21,0,24,24,31,21,0,2,2
7,25,13686,0,1882,25,13690,30,21,0,30,21,0,30,0,0,30,21,0,30,0,0,30,0,0,30,21,0,24,24,30,21,0,3,2
7,41,13659,0,1882,41,13665,30,21,0,30,21,0,30,0,0,30,21,0,30,0,0,30,0,0,30,21,0,24,23,30,21,0,2,2
7,45,13622,0,1882,45,13624,30,21,0,30,21,0,30,0,0,30,21,0,30,0,0,30,0,0,30,21,0,24,23,30,21,0,2,2
7,40,13580,0,1882,40,13579,30,21,0,30,21,0,30,0,0,30,21,0,30,0,0,30,0,0,30,21,0,23,23,30,21,0,2,2
7,54,13534,1,1882,54,13539,30,21,0,30,21,0,30,0,0,30,21,0,30,0,0,30,0,0,30,21,0,23,23,30,21,0,2,1
7,43,13488,0,1881,43,13485,30,21,0,30,21,0,30,0,0,30,21,0,30,0,0,30,0,0,30,21,0,23,23,30,21,0,2,1
7,10,13453,0,1881,10,13442,29,21,0,29,21,0,29,0,0,29,21,0,29,0,0,29,0,0,29,21,0,23,23,29,21,0,2,2
7,9,13432,0,1881,9,13432,29,21,0,29,21,0,29,0,0,29,21,0,29,0,0,29,0,0,29,21,0,23,22,29,21,0,2,2
7,29,13416,0,1881,29,13423,29,21,0,29,21,0,29,0,0,29,21,0,29,21,0,29,21,0,29,21,0,23,22,29,21,0,3,1
7,63,13382,1,1881,63,13394,29,21,0,29,21,0,29,0,0,29,21,0,29,21,0,29,21,0,29,21,0,22,22,29,21,0,2,1
7,53,13334,0,1880,53,13331,29,21,0,29,21,0,29,0,0,29,21,0,29,21,0,29,21,0,29,21,0,22,22,29,21,0,2,1
7,34,13284,0,1880,34,13278,29,21,0,29,21,0,29,0,0,29,21,0,29,21,0,29,21,0,29,21,0,22,22,29,21,0,2,2
7,39,13242,0,1880,39,13244,28,21,0,28,21,0,28,0,0,28,21,0,28,21,0,28,21,0,28,21,0,22,22,28,21,0,2,2
7,20,13211,0,1880,20,13205,28,18,0,28,18,0,28,0,0,28,18,0,28,18,0,28,18,0,28,18,0,22,21,28,18,0,2,2
7,17,13186,0,1880,17,13185,28,18,0,28,18,0,28,0,0,28,18,0,28,18,0,28,18,0,28,18,0,22,21,28,18,0,2,2
7,35,13162,0,1880,35,13168,28,18,0,28,18,0,28,0,0,28,18,0,28,18,0,28,18,0,28,18,0,21,21,28,18,0,2,2
7,39,13131,0,1880,39,13133,28,18,0,28,18,0,28,0,0,28,18,0,28,18,0,28,18,0,28,18,0,21,21,28,18,0,2,2
7,30,13097,0,1880,30,13094,28,18,0,28,18,0,28,0,0,28,18,0,28,18,0,28,18,0,28,18,0,21,21,28,18,0,2,1
7,35,13062,2,1880,35,13064,27,18,0,27,18,0,27,0,0,27,18,0,27,18,0,27,18,0,27,18,0,21,21,27,18,0,2,1
7,22,13033,0,1878,22,13029,27,18,0,27,18,0,27,0,0,27,18,0,27,18,0,27,18,0,27,18,0,21,20,27,18,0,2,1
7,9,13011,1,1878,9,13007,27,18,0,27,18,0,27,0,0,27,18,0,27,18,0,27,18,0,27,18,0,21,20,27,18,0,2,1
7,12,12997,1,1877,12,12998,27,18,0,27,18,0,27,0,0,27,18,0,27,18,0,27,18,0,27,18,0,20,20,27,18,0,2,2
7,20,12983,0,1876,20,12986,27,18,0,27,18,0,27,0,0,27,18,0,27,18,0,27,18,0,27,18,0,20,20,27,18,0,2,2
7,27,12963,1,1876,27,12966,27,18,0,27,18,0,27,0,0,27,18,0,27,18,0,27,18,0,27,18,0,20,20,27,18,0,2,2
7,17,12942,1,1875,17,12939,26,18,0,26,18,0,26,0,0,26,18,0,26,18,0,26,18,0,26,18,0,20,20,26,18,0,2,2
7,19,12921,0,1874,19,12922,26,18,0,26,18,0,26,0,0,26,18,0,26,18,0,26,18,0,26,18,0,20,19,26,18,0,2,2
7,17,12903,1,1874,17,12903,26,18,0,26,18,0,26,0,0,26,18,0,26,18,0,26,18,0,26,18,0,20,19,26,18,0,2,1
7,6,12889,0,1873,6,12886,26,18,0,26,18,0,26,0,0,26,18,0,26,18,0,26,18,0,26,18,0,19,19,26,18,0,2,1
7,6,12880,0,1873,6,12880,26,18,0,26,18,0,26,0,0,26,18,0,26,18,0,26,18,0,26,18,0,19,19,26,18,0,2,1
7,13,12871,1,1873,13,12874,26,18,0,26,18,0,26,0,0,26,18,0,26,18,0,26,18,0,26,18,0,19,19,26,18,0,2,1
7,17,12859,0,1872,17,12861,25,18,0,25,18,0,25,0,0,25,18,0,25,18,0,25,18,0,25,18,0,19,19,25,18,0,2,2
7,15,12844,0,1872,15,12844,25,15,0,25,15,0,25,0,0,25,15,0,25,15,0,25,15,0,25,15,0,19,18,25,15,0,2,2
7,17,12828,0,1872,17,12829,25,15,0,25,15,0,25,0,0,25,15,0,25,15,0,25,15,0,25,15,0,19,18,25,15,0,2,2
7,23,12810,0,1872,23,12812,25,15,0,25,15,0,25,0,0,25,15,0,25,15,0,25,15,0,25,15,0,18,18,25,15,0,2,1
7,17,12791,1,1872,17,12789,25,15,0,25,15,0,25,0,0,25,15,0,25,15,0,25,15,0,25,15,0,18,18,25,15,0,2,1
7,9,12774,0,1871,9,12772,25,15,0,25,15,0,25,0,0,25,15,0,25,15,0,25,15,0,25,15,0,18,18,25,15,0,2,2
7,8,12763,1,1871,8,12763,24,15,0,24,15,0,24,0,0,24,15,0,24,15,0,24,15,0,24,15,0,18,18,24,15,0,2,2
7,11,12754,0,1870,11,12755,24,15,0,24,15,0,24,0,0,24,15,0,24,15,0,24,15,0,24,15,0,18,17,24,15,0,2,2
7,24,12743,1,1870,24,12744,24,15,0,24,15,0,24,0,0,24,15,0,24,15,0,24,15,0,24,15,0,18,17,24,15,0,2,2
7,18,12728,3,1869,18,12730,24,15,0,24,15,0,24,15,0,24,15,0,24,15,15,24,15,15,24,15,15,17,17,24,15,0,2,2
7,16,12712,1,1866,16,12712,24,15,0,24,15,0,24,15,0,24,15,0,24,15,15,24,15,15,24,15,15,17,17,24,15,0,2,1
7,11,12697,0,1865,11,12696,24,15,0,24,15,0,24,15,0,24,15,0,24,15,15,24,15,15,24,15,15,17,17,24,15,0,2,2
7,8,12686,0,1865,8,12685,23,15,0,23,15,0,23,15,0,23,15,0,23,15,15,23,15,15,23,15,15,17,17,23,15,0,2,2
7,12,12675,1,1865,12,12677,23,15,0,23,15,0,23,15,0,23,15,0,23,15,15,23,15,15,23,15,15,17,16,23,15,0,2,1
7,8,12666,0,1864,8,12665,23,15,0,23,15,0,23,15,0,23,15,0,23,15,15,23,15,15,23,15,15,17,16,23,15,0,3,1
7,17,12654,2,1864,17,12657,23,15,0,23,15,0,23,15,0,23,15,0,23,15,15,23,15,15,23,15,15,16,16,23,15,0,3,1
7,15,12640,4,1862,15,12640,23,15,0,23,15,0,23,15,0,23,15,0,23,15,15,23,15,15,23,15,15,16,16,23,15,0,2,1
7,19,12623,1,1858,19,12625,23,15,0,23,15,0,23,15,0,23,15,0,23,15,15,23,15,15,23,15,15,16,16,23,15,0,2,1
7,8,12609,2,1857,8,12606,22,15,0,22,15,0,22,15,0,22,15,0,22,15,15,22,15,15,22,15,15,16,16,22,15,0,2,2
7,8,12598,1,1855,8,12598,22,12,0,22,12,0,22,12,0,22,12,0,22,12,12,22,12,12,22,12,12,16,15,22,12,0,2,2
7,24,12584,1,1854,24,12590,22,12,0,22,12,0,22,12,0,22,12,0,22,12,12,22,12,12,22,12,12,16,15,22,12,0,2,2
7,13,12569,1,1853,13,12566,22,12,0,22,12,0,22,12,0,22,12,0,22,12,12,22,12,12,22,12,12,15,15,22,12,0,2,2
7,16,12552,2,1852,16,12553,22,12,0,22,12,0,22,12,0,22,12,0,22,12,12,22,12,12,22,12,12,15,15,22,12,0,2,2
7,15,12537,4,1850,15,12537,22,12,0,22,12,0,22,12,0,22,12,0,22,12,12,22,12,12,22,12,12,15,15,22,12,0,2,1
7,20,12520,2,1846,20,12522,21,12,0,21,12,0,21,12,0,21,12,0,21,12,12,21,12,12,21,12,12,15,15,21,12,0,2,1
7,9,12505,2,1844,9,12502,21,12,0,21,12,0,21,12,0,21,12,0,21,12,12,21,12,12,21,12,12,15,14,21,12,0,2,2
7,13,12491,2,1842,13,12493,21,12,0,21,12,0,21,12,0,21,12,0,21,12,12,21,12,12,21,12,12,15,14,21,12,0,2,2
